pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2016000480,1,1,1,716,,,,,,,,,51,2016,5,1,45,4,1,1,1,3,2,9,1,0,4,1,3,3,1,2,1,1,9,9,9,0,0,9,4,42,421,20,33,2,198258,679873
2016000500,1,1,1,6600,111,117,,9660011,,,,,20,2016,5,15,59,4,1,1,9,3,2,9,9,0,0,0,0,5,11,7,9,9,9,9,9,0,0,9,5,51,513,0,14,1,181462,658425
2016000511,1,1,4,0,,,,,6,0,1980,,11,2016,10,25,87,4,5,3,9,3,10,8,0,2,7,1,3,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,204651,721875
2016000517,1,1,3,0,,,,,75,0,127,1323,14,2016,9,30,89,4,5,6,1,3,2,9,0,3,1,1,4,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,229550,734880
2016000518,1,1,2,1228,0,,9999,,,,,,12,2016,8,17,71,4,1,4,9,3,3,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,2,24,241,56,37,2,225105,751158
2016000520,1,1,1,5000,2226,2378,,13650713,,,,,20,2016,12,16,83,4,5,6,0,3,2,8,3,0,1,1,4,3,3,5,1,2,9,9,9,0,0,9,5,51,511,0,13,1,178276,662492
2016000522,1,1,1,6200,503,513,,8350051,,,,,20,2016,5,13,29,4,1,6,9,3,1,8,1,0,1,1,0,3,1,7,1,1,9,9,7,0,0,9,5,51,513,0,14,1,177091,658834
2016000533,1,1,1,6800,340,220,,180005,,,,,11,2016,1,12,87,4,5,3,0,3,2,9,0,3,1,1,3,3,3,6,1,1,9,9,9,0,0,9,3,31,311,0,15,1,210088,745949
2016000568,1,1,4,0,,,,,6353,0,32,,11,2016,6,21,59,4,1,3,9,3,2,8,0,5,2,1,2,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,205103,708037
2016000587,1,1,1,7400,996,946,,10590366,,,,,51,2016,8,17,59,4,1,4,1,3,2,8,0,3,2,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,185414,688272
2016000592,1,1,1,5000,2216,2231,,13390814,,,,,61,2016,6,22,50,4,1,4,0,2,2,8,2,0,1,1,3,4,1,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178695,662644
2016000600,1,1,1,6800,624,323,,230006,,,,,11,2016,6,10,88,4,5,6,1,3,2,2,0,2,4,1,3,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,15,1,207416,745260
2016000603,1,1,4,0,,,,,672,0,328,,11,2016,12,27,66,4,1,3,9,3,5,9,3,0,3,1,3,3,1,,2,2,9,9,9,0,0,9,9,99,999,99,99,1,205028,733495
2016000604,1,1,3,0,,,,,7555,0,10,3471,14,2016,5,18,1,4,5,4,9,3,2,9,0,3,3,1,5,3,6,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,222261,732447
2016000605,1,1,4,0,,,,,854,0,42,,12,2016,9,8,68,4,1,5,9,3,3,9,1,0,4,1,1,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,228068,760541
2016000610,1,1,1,1139,174,162,,200001,,,,,12,2016,6,10,85,4,5,6,9,3,1,9,3,0,1,1,5,3,3,,1,1,9,9,9,3,3,2,2,24,242,0,16,1,227613,757014
2016000621,1,1,1,6200,221,210,,7750031,,,,,20,2016,12,20,67,4,5,3,9,2,12,11,0,2,1,1,4,5,6,7,9,9,9,9,9,0,0,9,5,51,513,0,14,1,175987,659857
2016000623,1,1,4,0,,,,,1,0,350,,61,2016,4,26,49,3,1,3,9,2,3,8,0,2,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,199339,637220
2016000627,1,1,1,9100,412,411,,510006,,,,,11,2016,4,28,83,3,5,5,1,3,2,8,0,2,1,1,4,3,3,2,1,1,9,9,9,0,0,9,2,24,245,0,15,1,209027,767989
2016000630,1,1,1,8300,301,300,,7020008,,,,,52,2016,1,21,83,4,5,5,1,3,2,9,0,3,1,1,5,3,3,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,180248,652504
2016000632,1,1,1,9000,102,844,,290021,,,,,34,2016,5,19,83,4,5,5,1,3,2,9,0,3,3,1,4,4,3,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181764,572587
2016000647,1,1,1,6600,911,725,,8020042,,,,,20,2016,4,8,37,4,1,6,9,3,1,8,3,0,1,1,3,3,1,7,1,1,9,9,9,3,3,1,5,51,513,0,14,1,177979,658993
2016000666,1,1,3,0,,,,,70,75,392,1201,11,2016,9,27,54,4,1,3,1,3,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,9,99,999,99,99,1,209297,736797
2016000680,1,1,4,0,,,,,412,0,173,,52,2016,9,20,68,4,1,3,9,2,4,8,0,2,5,1,5,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,185597,657886
2016000681,1,1,2,6600,901,,88,,,,,,20,2016,8,25,95,4,5,5,9,3,4,9,3,0,1,1,0,3,3,,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178207,656763
2016000692,1,1,1,6600,316,306,,11100091,,,,,20,2016,1,28,32,4,1,5,1,3,1,8,1,0,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,180456,657992
2016000701,1,1,4,0,,,,,20,0,180,,20,2016,6,17,63,4,1,6,9,3,2,8,0,2,1,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,181327,666213
2016000705,1,1,2,7700,630,,57,,,,,,14,2016,8,11,39,4,1,5,9,3,3,9,0,3,1,1,5,3,1,,1,1,9,9,9,0,0,9,2,23,234,0,16,1,227977,722896
2016000715,1,1,1,7400,996,,,,,,,,51,2016,8,8,82,4,5,2,1,3,2,8,0,3,2,1,3,3,6,2,1,1,9,9,9,0,0,9,4,41,411,0,13,3,185396,689083
2016000720,1,1,1,7100,1115,653,,9930002,,,,,38,2016,8,15,70,4,1,2,1,3,2,9,0,3,1,1,4,3,1,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159609,618947
2016000722,1,1,1,6600,707,715,,10052,,,,,20,2016,2,26,17,4,5,6,0,3,2,8,1,0,1,1,0,3,3,6,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178124,658883
2016000739,1,1,3,0,,,,,77,79,498,1355,14,2016,7,12,54,4,1,3,1,3,2,8,0,2,5,1,5,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,222133,740398
2016000742,1,1,4,0,,,,,40,0,2720,,52,2016,12,15,62,4,1,5,9,3,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,189138,647826
2016000745,1,1,1,8400,351,363,,8600005,,,,,52,2016,3,11,91,4,5,6,1,3,2,8,0,2,1,1,3,3,6,2,3,1,9,9,9,0,0,9,4,44,441,0,14,1,181520,644682
2016000746,1,1,1,7900,107,235,,100043,,,,,51,2016,6,21,29,4,1,3,0,3,1,8,2,0,1,1,4,3,1,5,1,1,9,9,9,3,3,1,4,42,422,0,13,1,189674,666616
2016000755,1,1,4,0,,,,,465,0,61,,61,2016,2,7,57,4,1,1,9,3,5,9,2,0,4,1,3,3,1,,2,2,9,9,9,0,0,9,9,99,999,99,99,1,201370,660397
2016000757,1,1,2,4000,195,,157,,,,,,11,2016,3,18,47,4,1,6,9,3,3,8,0,2,3,1,5,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,205310,745361
2016000764,1,1,1,3000,4639,4101,,92871255,,,,,61,2016,4,27,65,3,1,4,9,3,2,8,0,5,1,1,3,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221953,635649
2016000771,1,1,4,0,,,,,31,0,610,,34,2016,12,9,85,4,5,6,9,1,10,9,2,0,5,1,3,3,5,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,226735,566663
2016000778,1,1,3,0,,,,,471,444,98,4158,51,2016,5,26,5,4,5,5,1,3,2,8,0,3,5,1,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,194915,663968
2016000794,1,1,2,3000,4452,,44,,,,,,61,2016,11,24,59,4,1,5,9,2,10,9,0,3,3,0,4,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219358,634718
2016000802,1,1,2,3000,1842,,4,,,,,,61,2016,5,18,1,4,5,4,9,3,1,8,3,0,1,1,3,3,6,,1,1,9,9,9,3,3,1,1,11,111,0,12,1,220686,629107
2016000803,1,1,2,3000,1109,,9999,,,,,,61,2016,12,4,51,4,1,1,9,3,2,8,0,3,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219330,631348
2016000804,1,1,1,7700,6502,,,,,,,,14,2016,5,26,91,4,5,5,1,3,2,8,0,2,2,1,5,3,3,2,1,1,9,9,9,0,0,9,2,23,234,0,16,2,228671,724723
2016000808,1,1,2,627,0,,9999,,,,,,51,2016,2,18,87,4,5,5,9,3,12,8,3,0,1,1,2,2,3,,1,1,9,9,9,0,0,9,4,42,421,99,28,2,195733,673205
2016000810,1,1,3,0,,,,,65,0,482,1127,14,2016,7,1,1,4,5,6,1,3,2,8,0,5,2,1,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,230464,725774
2016000814,1,1,4,0,,,,,784,0,33,,14,2016,12,7,37,4,1,4,9,2,5,9,2,0,4,1,4,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,223779,743320
2016000829,1,1,2,3000,1105,,1,,,,,,61,2016,9,15,5,4,5,5,9,3,6,9,1,0,4,1,3,3,3,,1,3,9,9,9,0,0,9,1,11,111,0,12,3,218795,632247
2016000843,1,1,1,1167,201,202,,100053,,,,,11,2016,5,1,66,4,1,1,9,3,1,9,0,3,1,1,2,3,1,7,1,1,9,9,9,3,3,1,3,32,324,15,19,1,195040,709252
2016000848,1,1,1,6200,201,212,,100023,,,,,20,2016,4,16,63,4,1,7,9,2,1,9,0,3,1,1,0,3,1,,1,1,9,9,9,3,3,9,5,51,513,0,14,1,175548,658943
2016000877,1,1,4,0,,,,,6513,0,2,,11,2016,7,28,71,4,1,5,9,2,2,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,206777,711628
2016000878,1,1,1,8300,925,120,,20390003,,,,,52,2016,4,23,41,1,1,7,1,3,2,8,0,2,2,1,4,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,179759,653993
2016000886,1,1,4,0,,,,,85,0,17,,11,2016,4,14,62,4,1,5,9,3,3,8,0,2,5,1,3,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209586,758203
2016000887,1,1,3,0,,,,,4,85,2303,4050,11,2016,4,14,53,4,1,5,1,3,2,8,0,2,5,1,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209401,758228
2016000907,1,1,4,0,,,,,6,0,920,,38,2016,12,16,7,4,5,6,9,1,4,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,183079,625463
2016000913,1,1,2,1161,113,,9999,,,,,,34,2016,12,25,83,4,5,1,9,3,5,8,3,0,1,1,2,1,3,6,2,2,9,9,9,0,0,9,6,62,623,0,25,2,176626,588878
2016000917,1,1,1,5000,2658,2718,,15360928,,,,,20,2016,1,13,56,4,1,4,1,2,1,9,3,0,1,1,3,3,1,2,1,1,9,9,9,1,3,1,5,51,511,0,13,1,179975,662398
2016000921,1,1,2,5000,1800,,1,,,,,,20,2016,1,18,38,4,1,2,1,3,3,9,1,0,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,176563,661077
2016000929,1,1,2,785,0,,9999,,,,,,11,2016,7,4,67,4,1,2,9,3,3,8,0,2,5,0,4,3,1,,1,1,9,9,9,0,0,9,2,24,246,4,31,2,216512,757012
2016000931,1,1,1,6100,301,114,,67630011,,,,,20,2016,2,2,75,4,5,3,1,3,4,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183972,667355
2016000934,1,1,2,9300,201,,9999,,,,,,11,2016,5,3,77,4,1,3,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,3,32,322,99,16,3,195358,720570
2016000942,1,1,2,6400,436,,1,,,,,,20,2016,7,18,87,4,5,2,9,3,1,9,3,0,1,1,0,5,3,7,1,1,9,9,9,4,3,9,5,51,511,0,15,1,185910,674144
2016000943,1,1,4,0,,,,,4311,0,50,,52,2016,7,26,50,4,1,3,9,3,2,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,175875,648996
2016000947,1,1,2,2800,309,,9999,,,,,,12,2016,1,18,61,4,1,2,9,3,2,8,3,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,2,21,211,0,16,3,253903,791026
2016000951,1,1,1,5000,2509,2501,,21100911,,,,,20,2016,10,22,85,3,5,7,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,5,51,511,0,13,1,181363,664574
2016000970,1,1,2,166,356,,11,,,,,,38,2016,1,13,33,4,1,4,9,3,2,8,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,4,44,441,99,16,1,170858,632226
