pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2012010491,1,1,4,0,,,,,8544,0,25,,12,2012,4,12,33,2,1,5,9,3,8,9,3,0,4,1,2,3,1,7,1,1,1,1,9,0,0,9,9,99,999,99,99,1,224552,760293
2012010496,1,1,2,3000,4128,,9999,,,,,,61,2012,5,30,33,4,1,4,9,3,8,8,0,3,1,1,3,3,1,,1,1,6,3,9,0,0,9,1,11,111,0,11,3,221584,640963
2012010497,1,1,1,6600,637,514,,7810034,,,,,20,2012,7,28,33,4,1,7,9,3,8,8,1,0,1,1,3,3,1,7,1,1,2,2,9,0,0,9,5,51,513,0,14,1,178746,659576
2012010505,1,1,3,0,,,,,25,34,2107,527,34,2012,6,24,33,4,1,1,9,3,9,9,0,3,5,1,4,4,1,7,1,1,1,9,9,0,0,9,9,99,999,99,99,1,161967,593250
2012010516,1,1,4,0,,,,,91,0,85,,12,2012,8,17,33,4,1,6,9,2,10,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,259201,768700
2012010517,1,1,4,0,,,,,98,0,306,,12,2012,8,14,33,4,1,3,9,3,10,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,272242,746703
2012010518,1,1,2,3000,4703,,9999,,,,,,61,2012,8,9,33,4,1,5,9,3,10,8,1,0,1,1,1,5,1,7,1,1,9,9,7,0,0,9,1,11,111,0,11,2,219535,631787
2012010520,1,1,4,0,,,,,7926,0,10,,14,2012,3,12,33,4,1,2,9,2,10,9,3,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,226052,738287
2012010523,1,1,4,0,,,,,653,0,140,,11,2012,6,15,33,4,1,6,9,3,10,9,3,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,200140,713765
2012010524,1,1,4,0,,,,,0,,,,51,2012,6,5,33,4,1,3,9,3,10,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,9,,
2012010525,1,2,4,0,,,,,90,0,2596,,43,2012,6,22,33,4,1,6,9,3,10,9,2,0,4,0,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,238640,610708
2012010526,1,1,4,0,,,,,22,,,,11,2012,6,21,33,4,1,5,9,2,10,9,3,0,2,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,206413,745705
2012010529,1,1,4,0,,,,,431,0,100,,52,2012,6,26,33,4,1,3,9,3,11,9,1,0,1,1,3,3,1,,1,3,9,9,9,0,0,9,9,99,999,99,99,1,177653,652683
2012010536,1,1,2,6900,412,,99,,,,,,51,2012,6,12,33,4,1,3,9,3,11,9,2,0,1,1,2,3,11,7,1,1,9,9,9,0,0,9,4,42,421,0,15,3,189907,677568
2012010538,1,1,2,8300,5139,,9999,,,,,,52,2012,5,10,33,4,1,5,9,3,11,8,0,3,1,3,2,5,1,7,1,5,9,9,9,0,0,9,4,44,442,0,10,3,181005,654035
2012010539,1,1,2,7400,327,,9999,,,,,,51,2012,6,1,33,4,1,6,9,3,11,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,4,41,411,0,14,3,186702,693188
2012010540,1,1,2,7400,418,,11,,,,,,51,2012,5,11,33,4,1,6,9,3,11,9,3,0,1,1,2,3,1,,1,3,9,9,9,0,0,9,4,41,411,0,14,1,186481,692922
2012010542,1,1,2,8300,925,,9999,,,,,,52,2012,4,1,33,4,1,1,9,3,11,9,1,0,1,1,2,3,1,,1,2,9,9,9,0,0,9,4,44,442,0,10,3,179194,654164
2012010548,1,1,1,8600,208,222,,40112,,,,,20,2012,4,3,33,4,1,3,0,3,11,8,3,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182957,666644
2012010554,1,1,1,6100,812,891,,67750096,,,,,20,2012,2,8,33,4,1,4,9,3,11,9,3,0,1,1,0,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,185243,664566
2012010597,1,1,2,8300,340,,9999,,,,,,52,2012,9,10,33,4,1,2,9,3,11,9,1,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,4,44,442,0,10,3,181818,652821
2012010598,1,1,1,8300,1139,1140,,20390422,,,,,52,2012,9,1,33,4,1,7,9,3,11,9,3,0,1,1,2,3,1,,1,3,9,9,9,0,0,9,4,44,442,0,10,1,177848,654429
2012010600,1,1,4,0,,,,,412,0,140,,52,2012,10,2,33,3,1,3,9,3,11,9,3,0,5,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,182432,655401
2012010602,1,1,4,0,,,,,40,0,2100,,51,2012,10,7,33,2,1,1,9,3,11,9,0,2,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,177963,595908
2012010603,1,1,2,8300,969,,9999,,,,,,52,2012,9,9,33,4,1,1,9,3,11,9,3,0,1,1,2,3,1,,1,3,9,9,9,0,0,9,4,44,442,0,10,3,178241,655849
2012010604,1,1,4,0,,,,,412,0,160,,52,2012,10,11,33,4,1,5,9,3,11,9,3,0,3,1,2,3,1,,1,5,9,9,9,0,0,9,9,99,999,99,99,1,184570,657133
2012010606,1,1,1,8600,802,205,,9470113,,,,,20,2012,10,5,33,3,1,6,9,2,11,8,0,5,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182680,666203
2012010612,1,1,4,0,,,,,5,0,110,,51,2012,11,19,33,4,1,2,9,3,11,9,0,3,5,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191573,669741
2012010634,1,1,2,7000,348,,9999,,,,,,52,2012,3,23,33,4,1,6,9,3,12,9,3,0,1,0,3,4,1,,1,1,9,9,9,0,0,9,4,43,431,0,15,3,189703,649854
2012010676,1,1,2,233,0,,9999,,,,,,51,2012,3,8,33,1,1,5,9,3,15,9,3,0,1,1,0,3,1,,1,1,9,9,9,0,0,9,4,41,411,16,31,2,190587,694644
2012010711,1,1,1,4000,602,601,,240412,,,,,11,2012,11,12,33,4,1,2,9,3,18,8,3,0,1,1,3,3,1,7,2,2,9,9,9,0,0,9,3,31,311,0,13,1,199718,742703
2012010712,1,1,2,8700,248,,123,,,,,,51,2012,10,26,33,4,1,6,9,3,18,9,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,4,42,421,0,15,3,188569,675780
2012010716,1,1,2,6900,437,,6,,,,,,51,2012,3,14,33,4,1,4,9,3,18,8,1,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,4,42,421,0,15,1,190404,677694
2012010723,1,1,1,6200,439,441,,170041,,,,,20,2012,9,4,33,4,1,3,9,3,1,9,1,0,1,1,0,3,1,,1,1,9,9,9,3,3,9,5,51,513,0,14,1,176714,658220
2012010725,1,1,4,0,,,,,444,0,300,,51,2012,10,6,33,3,1,7,9,3,4,9,0,2,5,1,0,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,194066,667253
2012010726,1,1,1,7100,416,397,,1600002,,,,,38,2012,10,16,33,4,1,3,9,3,1,8,0,3,1,1,2,3,1,7,1,1,9,9,9,3,3,1,6,61,614,0,14,1,159024,619533
2012010731,1,1,1,2640,179,203,,7450003,,,,,51,2012,4,12,33,2,1,5,9,3,1,8,3,0,1,1,3,4,1,,1,1,9,9,9,0,0,9,4,42,422,0,16,1,195066,667011
2012010739,1,1,2,8300,925,,9999,,,,,,52,2012,12,5,33,4,1,4,9,3,1,9,0,2,2,1,0,3,1,,1,1,9,9,9,0,0,9,4,44,442,0,10,3,179194,654164
2012010741,1,1,1,3000,4100,4175,,29350001,,,,,61,2012,10,7,33,2,1,1,0,3,1,8,1,0,1,1,3,3,1,1,1,1,9,9,9,3,1,1,1,11,111,0,11,1,221950,632630
2012010743,1,1,1,7100,507,540,,8450006,,,,,38,2012,12,20,33,4,1,5,0,3,2,8,1,0,1,1,2,3,1,6,1,2,9,9,9,0,0,9,6,61,614,0,14,1,160762,618329
2012010745,1,1,3,0,,,,,4,651,1645,369,11,2012,10,11,33,4,1,5,9,3,3,8,0,2,5,1,5,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,192720,709631
2012010748,1,1,1,6400,309,313,,10500042,,,,,20,2012,10,29,33,4,1,2,1,3,1,8,0,3,1,1,4,3,1,2,1,1,9,9,9,4,4,9,5,51,511,0,15,1,185305,673809
2012010749,1,1,1,3000,4278,4279,,40113,,,,,61,2012,11,14,33,4,1,4,9,3,1,8,3,0,1,1,2,3,1,7,1,1,9,9,9,3,3,1,1,11,111,0,11,1,221091,634207
2012010751,1,1,2,8300,347,,9999,,,,,,52,2012,1,12,33,4,1,5,9,3,1,9,0,3,1,0,3,4,1,,1,1,9,9,9,0,0,9,4,44,442,0,10,3,182320,653142
2012010752,1,2,2,3616,141,,1,,,,,,43,2012,1,5,33,4,1,5,9,2,1,8,0,2,1,1,3,3,1,,1,1,9,9,9,0,0,9,7,77,777,0,16,1,228436,630874
2012010755,1,1,1,5000,312,311,,160222,,,,,20,2012,2,16,33,4,1,5,0,3,1,8,1,0,1,1,2,2,1,1,1,1,9,9,9,3,3,1,5,51,511,0,12,1,184591,669934
2012010756,1,1,2,4000,850,,33,,,,,,11,2012,4,20,33,4,1,6,9,3,1,9,3,0,1,1,3,3,1,,1,1,9,9,9,3,3,2,3,31,311,0,13,1,199567,746652
2012010758,1,1,1,8300,247,310,,18850008,,,,,52,2012,4,30,33,4,1,2,0,3,1,9,3,0,1,1,0,3,1,1,1,1,9,9,9,0,0,9,4,44,442,0,10,1,181388,652066
2012010759,1,1,1,3000,1508,807,,92870736,,,,,61,2012,8,8,33,4,1,4,0,2,1,9,1,0,1,1,3,3,1,1,1,1,9,9,9,0,0,9,1,11,111,0,11,1,220726,631376
2012010760,1,1,1,9000,1070,1082,,14740312,,,,,34,2012,8,8,33,4,1,4,9,3,2,8,3,0,1,0,3,3,1,6,1,1,9,9,9,0,0,9,6,62,623,0,14,1,178607,571779
2012010763,1,1,3,0,,,,,40,60,1817,4062,34,2012,5,22,33,4,1,3,1,3,2,8,1,0,3,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,183427,574027
2012010764,1,1,1,240,258,160,,130001,,,,,14,2012,2,8,33,4,1,4,9,3,2,8,0,2,1,1,3,3,1,7,1,1,9,9,9,0,0,9,2,23,235,0,17,1,210142,728909
2012010767,1,1,2,7300,846,,8,,,,,,14,2012,2,8,33,4,1,4,9,3,2,9,0,3,3,1,3,3,1,2,1,1,9,9,9,0,0,9,2,23,237,0,25,3,228230,733022
2012010771,1,1,1,7400,608,609,,9800033,,,,,51,2012,8,27,33,4,1,2,1,3,2,9,3,0,1,1,0,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,14,1,186538,690802
2012010780,1,1,2,734,0,,9999,,,,,,51,2012,10,15,33,4,1,2,9,3,3,9,9,0,0,1,0,5,11,,9,9,9,9,9,0,0,9,4,41,412,16,31,2,199584,695125
2012010830,1,1,1,6600,322,321,,10022,,,,,20,2012,3,15,33,4,1,5,0,3,4,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,513,0,14,1,180004,658281
2012010832,1,1,4,0,,,,,2,0,620,,11,2012,1,18,33,4,1,4,9,3,4,9,0,2,5,1,5,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191148,709078
2012010834,1,1,4,0,,,,,7955,0,10,,12,2012,1,24,33,4,1,3,9,3,5,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,225705,749749
2012010838,1,1,2,2720,110,,9999,,,,,,51,2012,12,13,33,4,1,5,9,1,8,8,0,3,1,1,3,3,1,,2,2,5,2,9,0,0,9,4,41,412,0,26,3,196472,682228
2012010843,1,1,2,7900,1107,,9999,,,,,,51,2012,4,18,33,4,1,4,9,3,11,9,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,4,42,422,0,14,3,186606,666884
2012010862,1,1,1,7900,805,804,,240032,,,,,51,2012,3,16,33,4,1,6,0,3,2,8,1,0,1,1,2,3,1,5,2,2,9,9,9,0,0,9,4,42,422,0,14,1,189414,665005
2012010863,1,2,2,3415,0,,9999,,,,,,41,2012,3,26,33,4,1,2,9,3,2,9,0,3,1,1,3,3,1,,1,1,9,9,9,0,0,9,7,77,777,,49,2,216988,713015
2012010865,1,1,1,3000,7001,4773,,24540111,,,,,61,2012,4,12,33,2,1,5,1,3,3,8,0,3,1,1,3,4,1,2,1,1,9,9,9,0,0,9,1,11,111,0,11,1,222285,634862
2012010871,1,1,1,8300,104,1047,,19760314,,,,,52,2012,6,8,33,4,1,6,9,3,1,8,0,3,1,1,5,3,1,7,1,1,9,9,9,3,3,2,4,44,442,0,10,1,179819,654141
2012010873,1,1,1,8400,593,662,,17890323,,,,,52,2012,3,21,33,4,1,4,9,3,1,8,0,3,1,0,2,3,1,7,1,1,9,9,9,0,0,9,4,44,441,0,14,1,184153,644288
2012010878,1,1,2,1253,,,9999,,,,,,12,2012,4,10,33,3,1,3,9,2,10,8,3,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,2,22,221,55,31,2,253892,756566
2012010880,1,1,4,0,,,,,410,0,10,,52,2012,4,3,33,4,1,3,9,3,2,8,0,3,5,0,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,176996,642079
2012010892,1,1,1,5000,829,906,,9950422,,,,,20,2012,8,29,33,4,1,4,0,3,1,9,0,3,1,1,3,3,1,6,1,1,9,9,9,3,3,1,5,51,511,0,12,1,180345,666224
2012010894,1,1,2,182,137,,23,,,,,,51,2012,4,17,33,4,1,3,9,3,1,8,3,0,1,1,2,1,1,,1,1,9,9,9,3,3,1,4,41,411,99,18,1,189747,685239
2012010896,1,1,2,5000,,,9999,,,,,,20,2012,3,26,33,4,1,2,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,9,3,3,1,5,51,511,0,12,2,180528,665747
2012010897,1,1,2,1061,144,,9999,,,,,,14,2012,3,2,33,4,1,6,9,3,1,8,0,2,1,1,4,3,1,,1,1,9,9,9,1,3,1,2,23,237,0,16,3,230076,733146
2012010898,1,1,2,2100,431,,15,,,,,,11,2012,3,5,33,4,1,2,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,9,1,3,1,3,31,311,0,17,1,197758,740342
2012010899,1,1,1,8600,1423,1011,,17270226,,,,,20,2012,3,16,33,4,1,6,1,3,1,9,1,0,1,1,3,3,1,2,1,1,9,9,9,3,4,2,5,51,512,0,14,1,183222,663198
2012010901,1,1,1,5000,169,4536,,80150335,,,,,20,2012,3,14,33,4,1,4,0,3,1,8,3,0,1,1,2,3,1,1,1,1,9,9,9,1,3,2,5,51,511,0,12,1,180576,669756
2012010903,1,1,2,3000,613,,88,,,,,,61,2012,2,20,33,4,1,2,9,2,1,8,2,0,1,1,3,3,1,7,1,2,9,9,9,1,2,1,1,11,111,0,11,1,220032,632468
2012010904,1,1,2,5000,1135,,76,,,,,,20,2012,3,4,33,4,1,1,9,3,1,8,1,0,1,1,2,3,11,7,1,1,9,9,9,4,2,2,5,51,511,0,12,1,178528,663953
2012010905,1,1,2,8600,802,,40,,,,,,20,2012,2,13,33,4,1,2,9,3,1,9,1,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182767,665589
2012010906,1,1,1,9100,411,,,,,,,,11,2012,2,12,33,4,1,1,9,3,1,8,3,0,1,1,2,3,1,7,1,1,9,9,7,0,0,9,2,24,245,0,15,3,208991,767802
2012010907,1,1,1,3000,4481,4433,,92871445,,,,,61,2012,1,20,33,4,1,6,0,2,1,9,0,3,1,1,3,3,1,1,1,2,9,9,9,1,3,1,1,11,111,0,11,1,219034,636502
2012010909,1,1,2,6600,401,,80,,,,,,20,2012,1,16,33,4,1,2,9,3,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,3,3,1,5,51,513,0,14,1,179163,658904
2012010910,1,1,1,8300,700,307,,19010136,,,,,52,2012,1,6,33,4,1,6,1,3,1,9,0,3,1,1,5,3,1,2,2,2,9,9,9,0,0,9,4,44,442,0,10,1,181466,651295
2012010913,1,1,2,8300,315,,11,,,,,,52,2012,5,9,33,4,1,4,9,3,1,8,1,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,4,44,442,0,10,1,181521,652705
2012010915,1,1,1,2600,576,594,,7850012,,,,,33,2012,6,18,33,4,1,2,9,3,1,9,0,3,1,1,2,3,1,7,1,1,9,9,9,3,3,2,6,62,625,0,16,1,193067,384582
2012010919,1,1,1,8300,925,194,,19450323,,,,,52,2012,6,9,33,4,1,7,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,10,1,178264,654603
2012010920,1,1,3,0,,,,,411,40,99,727,52,2012,5,16,33,4,1,4,0,3,2,8,0,3,5,1,5,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,182538,641531
2012010921,1,1,1,7400,831,830,,690042,,,,,51,2012,5,1,33,4,1,3,0,3,2,9,3,0,1,1,0,3,1,5,1,1,9,9,9,0,0,9,4,41,411,0,14,1,189222,691130
2012010923,1,1,1,9000,970,947,,420062,,,,,34,2012,7,10,33,4,1,3,0,3,2,8,3,0,1,1,1,3,1,6,1,5,9,9,9,0,0,9,6,62,623,0,14,1,179567,572070
2012010924,1,1,1,7400,532,504,,300033,,,,,51,2012,7,4,33,4,1,4,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,14,1,186562,691636
2012010925,1,1,2,9700,343,,66,,,,,,51,2012,6,26,33,4,1,3,9,3,2,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,4,42,421,0,16,3,190431,674138
2012010931,1,1,1,2560,248,255,,500092,,,,,34,2012,2,13,33,4,1,2,0,3,2,8,3,0,1,1,4,3,1,6,1,1,9,9,9,0,0,9,6,62,623,0,16,1,219711,573129
2012010932,1,1,1,7300,419,1032,,9760001,,,,,14,2012,2,28,33,4,1,3,9,3,2,9,0,3,1,1,5,3,1,,1,1,9,9,9,0,0,9,2,23,237,0,25,1,227571,732637
2012010933,1,1,1,3000,1015,1128,,28170221,,,,,61,2012,2,24,33,4,1,6,0,3,2,8,0,3,1,1,3,3,1,6,1,1,9,9,9,0,0,9,1,11,111,0,11,1,218710,632197
2012010935,1,1,1,3000,4459,5305,,28780001,,,,,61,2012,4,19,33,4,1,5,0,3,2,8,0,3,1,1,2,4,1,1,1,1,9,9,9,0,0,9,1,11,111,0,11,1,219155,635420
2012010937,1,1,1,5000,1944,1994,,15910734,,,,,20,2012,4,30,33,4,1,2,0,3,2,8,1,0,1,1,4,3,1,5,1,1,9,9,9,0,0,9,5,51,511,0,12,1,176663,660932
2012010938,1,1,4,0,,,,,61,0,,,11,2012,8,26,33,4,1,1,9,3,2,9,2,0,4,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,201639,702113
2012010940,1,1,1,5000,1611,1637,,14310714,,,,,20,2012,9,9,33,4,1,1,0,3,2,9,0,3,1,1,0,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,12,1,177987,662151
2012010944,1,1,1,3000,4452,1105,,92870896,,,,,61,2012,12,27,33,4,1,5,1,3,2,9,9,0,0,1,0,5,11,2,9,9,9,9,9,0,0,9,1,11,111,0,11,1,219492,634392
2012010945,1,1,1,2100,320,409,,8210001,,,,,11,2012,12,6,33,4,1,5,0,3,2,8,3,0,1,1,3,3,1,6,2,2,9,9,9,0,0,9,3,31,311,0,17,1,197910,740596
2012010946,1,1,2,7300,513,,9999,,,,,,14,2012,11,19,33,4,1,2,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,2,23,237,0,25,3,228040,733865
2012011043,1,1,4,0,,,,,79,0,43,,11,2012,2,7,33,4,1,3,9,3,3,9,3,0,4,1,2,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,212656,748374
2012011048,1,1,4,0,,,,,4,0,1180,,20,2012,1,25,33,4,1,4,9,3,3,9,0,3,5,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,185565,665652
2012011050,1,1,2,6500,679,,35,,,,,,11,2012,1,6,33,4,1,6,9,3,3,8,3,0,1,1,2,3,1,,2,2,9,9,9,0,0,9,3,32,324,0,15,3,190761,706517
2012011054,1,1,1,8400,585,593,,17890337,,,,,52,2012,7,15,33,4,1,1,1,3,3,8,0,2,2,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,441,0,14,1,184167,644322
2012011071,1,1,4,0,,,,,65,0,760,,14,2012,5,9,33,4,1,4,9,3,3,9,2,0,4,1,4,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,238497,746812
2012011079,1,1,2,3000,4762,,9999,,,,,,61,2012,6,6,33,4,1,4,9,1,3,8,0,2,2,1,5,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,11,3,222237,636109
2012011082,1,1,2,1200,303,,1,,,,,,52,2012,6,5,33,4,1,3,9,3,3,8,0,3,3,1,3,3,1,,1,1,9,9,9,0,0,9,4,43,431,0,15,3,201014,646328
2012011101,1,1,2,8300,449,,29,,,,,,52,2012,4,24,33,4,1,3,9,3,4,8,9,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,4,44,442,0,10,1,182182,653969
2012011102,1,1,4,0,,,,,886,0,690,,12,2012,9,10,33,4,1,2,9,3,4,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,251738,786246
2012011107,1,1,2,7400,814,,9999,,,,,,51,2012,12,24,33,4,1,2,9,3,4,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,41,411,0,14,3,188947,690832
2012011114,1,1,4,0,,,,,31,0,510,,34,2012,11,9,33,4,1,6,9,1,5,9,3,0,5,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,221063,572490
2012011115,1,1,2,6000,0,,9999,,,,,,11,2012,8,30,33,4,1,5,9,2,5,8,0,3,1,1,2,3,1,,1,1,9,9,9,0,0,9,3,32,324,0,26,2,204113,702868
2012011117,1,1,4,0,,,,,652,0,100,,11,2012,2,28,33,4,1,3,9,3,5,9,0,1,1,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,196168,713009
2012011118,1,1,4,0,,,,,77,0,560,,14,2012,2,12,33,4,1,1,9,3,5,9,0,2,5,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,227804,741655
2012011119,1,1,4,0,,,,,375,0,165,,61,2012,6,19,33,4,1,3,9,3,5,8,0,3,4,1,2,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209764,625232
2012011122,1,1,2,5000,804,,48,,,,,,20,2012,3,10,33,4,1,7,9,3,7,8,3,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,5,51,511,0,12,1,180296,667034
2012011125,1,1,3,0,,,,,85,0,230,1401,12,2012,1,19,33,4,1,5,1,3,8,9,0,3,4,1,3,3,1,2,1,1,3,1,9,0,0,9,9,99,999,99,99,1,230288,759234
2012011126,1,1,1,28,105,109,,90008,,,,,52,2012,1,7,33,4,1,7,0,3,8,8,3,0,1,1,4,3,1,7,1,1,5,1,9,0,0,9,4,44,441,99,18,1,185629,639761
2012011127,1,1,2,9100,404,,9999,,,,,,11,2012,7,24,33,4,1,3,9,2,8,8,1,0,1,1,3,3,1,,1,1,5,2,9,0,0,9,2,24,245,0,15,3,209314,767777
2012011128,1,1,2,5000,191,,7,,,,,,20,2012,8,14,33,4,1,3,9,2,8,8,1,0,1,1,2,3,1,7,1,1,1,2,9,0,0,9,5,51,511,0,12,1,181368,669572
2012011140,1,1,2,7900,198,,9999,,,,,,51,2012,2,28,33,4,1,3,9,3,11,9,3,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,4,42,422,0,14,3,189470,668489
2012011152,1,1,2,6200,512,,2,,,,,,20,2012,5,31,33,4,1,5,9,2,12,9,1,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,513,0,14,1,177097,658627
2012011172,1,1,4,0,,,,,4404,0,20,,52,2012,11,20,33,4,1,3,9,3,2,9,3,0,1,1,0,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,189670,653741
2012011173,1,1,2,8500,262,,9999,,,,,,52,2012,10,9,33,4,1,3,9,3,2,8,0,2,5,1,4,3,1,,1,1,9,9,9,0,0,9,4,43,431,0,15,3,188616,649023
2012011174,1,1,1,8600,205,108,,9790117,,,,,20,2012,7,9,33,4,1,2,1,3,2,9,0,3,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,14,1,181587,665583
2012011176,1,1,4,0,,,,,4,0,1120,,20,2012,6,14,33,4,1,5,9,2,3,8,1,0,4,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184017,659876
2012011183,1,1,1,1139,174,117,,160002,,,,,12,2012,5,20,33,4,1,1,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,2,24,242,0,16,1,228540,758652
2012011184,1,1,1,5000,618,627,,8150338,,,,,20,2012,1,27,33,4,1,6,1,3,2,9,1,0,1,1,3,3,1,2,4,1,9,9,9,0,0,9,5,51,511,0,12,1,178606,664814
2012011185,1,1,1,6200,212,312,,7820031,,,,,20,2012,1,13,33,4,1,6,0,3,2,8,1,0,1,1,3,3,1,5,2,2,9,9,9,0,0,9,5,51,513,0,14,1,175464,657697
2012011189,1,1,1,9000,701,811,,7910041,,,,,34,2012,7,3,33,4,1,3,1,3,1,8,0,3,2,1,4,3,1,2,1,1,9,9,9,3,4,2,6,62,623,0,14,1,180747,573331
2012011190,1,1,2,8300,908,,12,,,,,,52,2012,1,11,33,4,1,4,9,3,1,8,3,0,1,0,4,3,1,,1,1,9,9,9,0,0,9,4,44,442,0,10,1,178097,655141
2012011194,1,1,4,0,,,,,1,0,170,,52,2012,2,26,33,4,1,1,9,3,10,8,0,2,5,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,193197,652547
2012011195,1,1,2,3000,1308,,9999,,,,,,61,2012,2,22,34,4,1,4,9,2,1,8,0,3,1,1,4,3,1,,1,1,9,9,9,2,2,1,1,11,111,0,11,3,219049,628926
2012011197,1,1,1,9000,811,702,,8410022,,,,,34,2012,2,10,34,4,1,6,1,3,1,9,1,0,2,0,3,3,1,2,1,1,9,9,9,4,9,2,6,62,623,0,14,1,180300,572556
2012011200,1,1,1,8300,961,960,,19370315,,,,,52,2012,1,12,34,4,1,5,9,3,1,8,0,3,1,0,1,3,1,7,1,1,9,9,9,0,0,9,4,44,442,0,10,1,178618,654878
2012011201,1,1,2,627,0,,9999,,,,,,51,2012,1,23,34,4,1,2,9,3,1,9,0,3,1,1,2,3,1,6,1,2,9,9,9,4,3,2,4,42,421,99,28,2,196135,672699
