pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2009000155,1,1,1,8400,351,363,,8600005,,,,,52,2009,4,15,1,1,5,4,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,4,44,441,0,14,1,181520,644682
2009000006,1,1,2,8400,227,,9999,,,,,,52,2009,1,28,1,4,5,4,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,441,0,14,3,178722,644477
2009000008,1,1,2,8400,515,,2,,,,,,52,2009,2,23,1,4,5,2,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,441,0,14,1,183041,644248
2009000013,1,1,1,8300,307,326,,8460006,,,,,52,2009,3,19,1,4,5,5,9,3,1,9,9,0,0,0,0,5,6,7,9,9,9,9,9,3,3,1,4,44,442,0,10,1,181579,652875
2009000022,1,1,1,7400,303,329,,250021,,,,,51,2009,3,31,1,4,5,3,9,3,1,9,9,0,0,0,0,5,6,7,9,9,9,9,9,3,3,1,4,41,411,0,14,1,187123,693875
2009000023,1,1,2,804,0,,9999,,,,,,52,2009,4,7,1,4,5,3,9,1,1,9,9,0,0,0,0,5,6,,1,1,9,9,6,0,0,9,4,43,431,25,31,2,191501,649284
2009000035,1,1,2,147,0,,9999,,,,,,52,2009,4,27,1,4,5,2,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,441,28,33,2,181207,641505
2009000043,1,1,1,7000,341,335,,9100002,,,,,52,2009,6,11,1,4,5,5,0,3,1,9,9,0,1,0,2,3,6,7,1,1,9,9,9,0,0,9,4,43,431,0,15,1,189879,650037
2009000053,1,1,2,8500,0,,9999,,,,,,52,2009,8,18,1,4,5,3,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,3,3,1,4,43,431,0,15,2,187700,648700
2009000054,1,1,2,7900,905,,100,,,,,,51,2009,8,30,1,4,5,1,9,2,1,9,0,2,0,0,3,5,6,,9,1,9,9,9,4,9,1,4,42,422,0,14,1,186631,666612
2009000057,1,1,2,7000,524,,9999,,,,,,52,2009,9,10,1,4,5,5,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,0,15,3,189526,649863
2009000062,1,1,2,634,,,9999,,,,,,51,2009,10,6,1,3,5,3,9,2,1,8,3,0,1,0,3,5,6,,1,1,9,9,9,0,0,9,4,42,422,99,27,2,197999,669020
2009000068,1,1,1,2660,158,219,,7490002,,,,,52,2009,10,26,1,4,5,2,9,2,1,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,441,0,16,1,175030,642588
2009000099,1,1,2,8300,347,,9999,,,,,,52,2009,11,24,1,4,5,3,9,3,2,8,9,0,1,0,5,4,6,,1,1,9,9,9,0,0,9,4,44,442,0,10,3,182596,653010
2009000100,1,1,1,8300,134,908,,10320315,,,,,52,2009,11,28,1,4,5,7,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,442,0,10,1,177893,655119
2009000108,1,1,1,8400,585,593,,17890337,,,,,52,2009,10,19,1,4,5,2,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,441,0,14,1,184167,644322
2009000110,1,1,3,0,,,,,443,1,42,3993,52,2009,9,24,1,4,5,5,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,9,99,999,99,99,1,193978,651479
2009000111,1,1,1,7900,905,156,,11480023,,,,,51,2009,9,25,1,4,5,6,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,42,422,0,14,1,186924,666580
2009000113,1,1,2,7900,928,,9999,,,,,,51,2009,9,16,1,4,5,4,9,3,2,8,0,3,1,0,2,3,6,,1,1,9,9,9,0,0,9,4,42,422,0,14,3,187759,666187
2009000115,1,1,1,1200,441,422,,430001,,,,,52,2009,9,17,1,4,5,5,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,43,431,0,15,1,200346,646560
2009000117,1,1,4,0,,,,,2,0,430,,51,2009,9,10,1,4,5,5,9,3,2,9,9,0,0,0,0,4,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,187592,691589
2009000012,1,1,1,8300,1252,1275,,19460323,,,,,52,2009,3,16,1,4,5,2,9,3,1,9,9,0,0,0,0,5,6,7,9,9,9,9,9,3,3,1,4,44,442,0,10,1,178748,653624
2009000015,1,1,1,7900,129,216,,9330021,,,,,51,2009,3,23,1,4,5,2,1,3,1,8,0,3,1,0,1,5,3,2,2,2,9,9,9,3,3,2,4,42,422,0,14,1,188971,666052
2009000027,1,1,2,7400,996,,9999,,,,,,51,2009,4,9,1,1,5,5,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,4,9,9,4,41,411,0,14,3,185815,690767
2009000030,1,1,2,7900,136,,9999,,,,,,51,2009,4,21,1,4,5,3,9,3,1,8,0,2,1,0,0,3,6,,1,1,9,9,9,3,3,1,4,42,422,0,14,3,187884,667397
2009000036,1,1,1,469,135,182,,240092,,,,,52,2009,4,30,1,4,5,5,9,3,1,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,441,99,17,1,183055,641817
2009000048,1,1,4,0,,,,,44,0,340,,52,2009,8,8,1,4,5,7,9,2,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,183277,656451
2009000051,1,1,2,8300,104,,49,,,,,,52,2009,8,12,1,4,5,4,9,3,1,8,3,0,1,0,5,3,3,,1,1,9,9,6,0,0,9,4,44,442,0,10,1,180042,655040
2009000072,1,1,2,6900,533,,18,,,,,,51,2009,11,9,1,4,5,2,9,3,1,8,3,0,1,0,2,3,6,,1,1,9,9,9,3,3,2,4,42,421,0,15,1,190614,675789
2009000076,1,1,1,7400,139,408,,7950012,,,,,51,2009,12,7,1,4,5,2,1,3,1,8,0,3,1,0,2,3,6,2,2,2,9,9,9,0,0,9,4,41,411,0,14,1,187201,692844
2009000080,1,1,2,8500,301,,9999,,,,,,52,2009,12,30,1,4,5,4,9,3,1,8,3,0,1,0,2,3,3,,5,2,9,9,9,0,0,9,4,43,431,0,15,3,187882,648543
2009000094,1,1,1,8300,856,857,,18760311,,,,,52,2009,12,18,1,4,5,6,1,3,2,9,3,0,1,0,3,3,3,2,1,6,9,9,9,0,0,9,4,44,442,0,10,1,179119,652731
2009000107,1,1,1,1200,160,173,,70001,,,,,52,2009,10,20,1,4,5,3,9,3,2,8,9,0,1,0,2,3,3,7,1,1,9,9,9,0,0,9,4,43,431,0,15,1,201072,645519
2009000109,1,1,1,8700,204,144,,220001,,,,,51,2009,10,9,1,2,5,6,1,1,2,8,0,3,1,0,3,3,6,2,1,1,9,9,9,0,0,9,4,42,421,0,15,1,189213,677607
2009000112,1,1,2,7900,235,,43,,,,,,51,2009,9,25,1,4,5,6,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,42,422,0,14,1,189849,666175
2009000120,1,1,2,6900,309,,9999,,,,,,51,2009,9,2,1,4,5,4,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,42,421,0,15,3,194248,676702
2009000123,1,1,1,7900,1018,141,,17200001,,,,,51,2009,8,20,1,4,5,5,9,3,2,8,0,3,1,0,2,3,6,6,1,1,9,9,9,0,0,9,4,42,422,0,14,1,187371,667667
2009000128,1,1,1,8300,389,344,,1310005,,,,,52,2009,8,7,1,4,5,6,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,4,44,442,0,10,1,182815,652807
2009000132,1,1,4,0,,,,,446,0,20,,52,2009,7,28,1,4,5,3,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,202785,647287
2009000144,1,1,2,8400,442,,20,,,,,,52,2009,6,7,1,4,5,1,9,3,2,8,9,0,1,0,4,5,6,,1,1,9,9,9,0,0,9,4,44,441,0,14,1,182530,644735
2009000149,1,1,2,7000,,,9999,,,,,,52,2009,5,13,1,4,5,4,9,3,2,8,3,0,1,0,3,3,6,,1,1,9,9,9,0,0,9,4,43,431,0,15,2,190316,650607
2009000169,1,1,2,2550,212,,9999,,,,,,52,2009,3,12,1,4,5,5,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,441,99,17,3,179321,635265
2009000172,1,1,2,8400,403,,9999,,,,,,52,2009,2,27,1,4,5,6,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,441,0,14,3,181721,646142
2009000191,1,1,2,2550,127,,1,,,,,,52,2009,3,1,1,4,5,1,9,3,3,8,9,0,1,0,3,3,6,,1,1,9,9,9,0,0,9,4,44,441,99,17,1,178524,636103
2009000192,1,1,4,0,,,,,40,0,2560,,52,2009,3,1,1,4,5,1,9,3,3,8,9,0,4,0,4,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,178826,636905
2009000204,1,1,3,0,,,,,2,553,380,75,51,2009,3,24,1,4,5,3,9,3,3,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,9,99,999,99,99,1,186494,686737
2009000267,1,1,4,0,,,,,40,0,2700,,52,2009,7,27,1,4,5,2,9,3,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,187320,647249
2009000276,1,1,2,8300,307,,9999,,,,,,52,2009,8,15,1,4,5,7,9,3,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,181450,651458
2009000305,1,1,4,0,,,,,2,0,330,,51,2009,10,11,1,4,5,1,9,3,3,8,0,2,5,0,4,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184447,682630
2009000315,1,1,4,0,,,,,1,0,125,,52,2009,11,11,1,4,5,4,9,3,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,199255,637296
2009000355,1,1,3,0,,,,,4,57,1466,345,51,2009,12,20,1,4,5,1,0,3,4,8,1,0,0,0,2,3,6,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191190,692220
2009000359,1,1,2,9700,377,,9999,,,,,,51,2009,11,4,1,4,5,4,9,3,4,9,9,0,1,0,0,5,6,,9,1,9,9,9,0,0,9,4,42,421,0,16,3,190595,673587
2009000379,1,1,4,0,,,,,1,0,210,,52,2009,5,12,1,4,5,3,9,3,4,9,0,2,6,0,3,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,198757,638922
2009000390,1,1,2,634,0,,9999,,,,,,51,2009,3,9,1,2,5,2,9,3,5,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,42,422,99,27,2,197999,669020
2009000394,1,1,4,0,,,,,4314,0,10,,52,2009,9,10,1,4,5,5,9,2,5,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,194127,650292
2009000396,1,1,2,1200,303,,9999,,,,,,52,2009,12,4,1,4,5,6,9,3,5,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,0,15,3,200588,645475
2009000399,1,1,4,0,,,,,4123,0,10,,52,2009,12,11,1,4,5,6,9,3,5,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,181992,641989
2009000410,1,1,2,7400,405,,9999,,,,,,51,2009,12,20,1,4,5,1,9,3,8,9,9,0,1,0,0,5,6,,9,9,6,1,9,0,0,9,4,41,411,0,14,3,186169,693008
2009000423,1,1,2,1304,0,,9999,,,,,,51,2009,6,19,1,4,5,6,9,3,8,9,9,0,0,0,0,5,6,,9,9,8,9,9,0,0,9,4,43,431,99,17,2,194707,655994
2009000424,1,1,4,0,,,,,4311,0,20,,52,2009,7,14,1,4,5,3,9,3,8,9,9,0,0,0,0,5,6,,9,9,1,1,9,0,0,9,9,99,999,99,99,1,177691,650703
2009000430,1,1,2,8300,1250,,9999,,,,,,52,2009,10,27,1,4,5,3,9,3,8,9,0,2,1,0,2,3,3,,1,1,2,2,9,0,0,9,4,44,442,0,10,3,178570,654053
2009000118,1,1,4,0,,,,,424,0,60,,52,2009,9,8,1,4,5,3,9,3,2,8,3,0,4,0,3,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,194318,642844
2009000121,1,1,1,8400,447,478,,310008,,,,,52,2009,8,17,1,4,5,2,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,441,0,14,1,182674,644527
2009000122,1,1,2,8500,432,,9999,,,,,,52,2009,8,19,1,4,5,4,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,0,15,3,186522,648234
2009000133,1,1,1,1200,303,305,,360001,,,,,52,2009,7,29,1,4,5,4,1,3,2,9,0,3,1,0,5,3,6,2,1,1,9,9,9,0,0,9,4,43,431,0,15,1,200235,644585
2009000134,1,1,4,0,,,,,57,0,30,,51,2009,7,3,1,4,5,6,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,212342,689931
2009000142,1,1,4,0,,,,,40,0,2505,,52,2009,6,2,1,4,5,3,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,178915,632223
2009000146,1,1,1,1200,450,457,,780141,,,,,52,2009,5,26,1,4,5,3,0,3,2,9,9,0,1,0,0,3,6,6,1,1,9,9,9,0,0,9,4,43,431,0,15,1,200345,646137
2009000154,1,1,1,8300,112,144,,19950009,,,,,52,2009,4,24,1,4,5,6,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,442,0,10,1,178901,653380
2009000157,1,1,1,8300,963,960,,19350315,,,,,52,2009,4,20,1,4,5,2,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,442,0,10,1,178763,654804
2009000159,1,1,1,7400,1234,1215,,10530001,,,,,51,2009,4,2,1,4,5,5,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,41,411,0,14,1,188098,689649
2009000171,1,1,1,7000,143,144,,530001,,,,,52,2009,3,5,1,4,5,5,0,3,2,8,1,0,1,0,2,3,3,5,1,1,9,9,9,0,0,9,4,43,431,0,15,1,190239,651570
2009000175,1,1,2,7200,155,,9999,,,,,,52,2009,2,26,1,4,5,5,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,16,3,181689,648858
2009000178,1,1,2,8300,970,,9999,,,,,,52,2009,1,20,1,4,5,3,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,176128,655591
2009000194,1,1,1,8400,403,451,,9180006,,,,,52,2009,3,8,1,4,5,1,9,3,3,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,441,0,14,1,182259,644829
2009000213,1,1,3,0,,,,,402,554,54,795,51,2009,3,4,1,4,5,4,9,3,3,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,9,99,999,99,99,1,189926,675803
2009000260,1,1,4,0,,,,,431,0,17,,52,2009,6,26,1,4,5,6,9,3,3,8,2,0,3,0,3,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,180107,651125
2009000270,1,1,4,0,,,,,6,0,1470,,51,2009,8,3,1,4,5,2,9,3,3,8,1,0,0,0,3,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,196471,653638
2009000281,1,1,2,627,0,,9999,,,,,,51,2009,4,21,1,4,5,3,9,3,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,42,421,99,28,2,195600,673401
2009000307,1,1,3,0,,,,,4,20,1000,4099,52,2009,10,14,1,4,5,4,9,3,3,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,9,99,999,99,99,1,177235,651272
2009000330,1,1,3,0,,,,,412,0,153,3632,52,2009,12,13,1,4,5,1,9,3,3,8,0,3,5,0,5,3,6,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,183849,656955
2009000150,1,1,1,8400,376,260,,17890068,,,,,52,2009,5,8,1,4,5,6,1,3,2,8,9,0,1,0,4,3,3,2,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181206,645021
2009000156,1,1,3,0,,,,,554,5503,35,2141,51,2009,4,19,1,4,5,1,9,3,2,8,0,3,2,0,3,3,6,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,192251,678461
2009000161,1,1,2,8300,963,,9999,,,,,,52,2009,3,30,1,4,5,2,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,178699,654688
2009000163,1,1,2,7900,905,,9999,,,,,,51,2009,3,26,1,4,5,5,9,3,2,8,0,2,1,0,3,3,6,,1,1,9,9,9,0,0,9,4,42,422,0,14,3,188019,666455
2009000164,1,1,3,0,,,,,402,554,54,795,51,2009,3,19,1,4,5,5,1,3,2,8,0,3,1,0,2,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,189926,675803
2009000165,1,1,2,2640,164,,9999,,,,,,51,2009,3,25,1,4,5,4,9,3,2,8,0,3,1,0,2,5,6,,1,2,9,9,9,0,0,9,4,42,422,0,16,3,194910,666911
2009000167,1,1,1,1200,140,144,,280001,,,,,52,2009,3,22,1,4,5,1,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,43,431,0,15,1,201593,644762
2009000173,1,1,2,8300,925,,9999,,,,,,52,2009,3,1,1,4,5,1,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,178904,654251
2009000177,1,1,1,1200,176,173,,170001,,,,,52,2009,2,17,1,4,5,3,0,3,2,8,1,0,1,0,3,3,6,6,1,2,9,9,9,0,0,9,4,43,431,0,15,1,200780,646098
2009000187,1,1,2,1200,303,,9999,,,,,,52,2009,2,10,1,4,5,3,9,3,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,0,15,3,200588,645475
2009000189,1,1,4,0,,,,,1,0,230,,52,2009,3,4,1,4,5,4,9,3,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,3,198757,638922
