pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2008000062,1,1,2,7900,212,,28,,,,,,51,2008,9,22,1,4,5,2,9,3,2,8,0,3,1,1,2,3,3,,1,1,9,9,9,0,0,9,4,42,422,0,14,1,189165,666329
2008000066,1,1,1,6900,523,852,,08270004,,,,,51,2008,2,13,1,4,5,4,1,3,3,8,0,2,1,1,3,3,3,2,1,2,9,9,9,0,0,9,4,42,421,0,15,1,192566,675518
2008000080,1,1,4,0,,,,,6,0,1295,,52,2008,5,2,1,4,5,6,9,3,3,9,1,0,7,0,3,5,6,,1,9,9,9,9,0,0,9,9,99,999,99,99,3,196471,653638
2008000094,1,1,4,0,,,,,42,0,890,,52,2008,8,25,1,4,5,2,9,3,3,9,2,0,1,0,3,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,174298,639668
2008000113,1,1,1,8500,252,253,,9890008,,,,,52,2008,12,25,1,4,5,5,9,3,3,9,0,3,1,0,2,3,3,7,2,2,9,9,9,0,0,9,4,43,431,0,15,1,188174,649586
2008000123,1,1,2,5000,1611,,9999,,,,,,52,2008,5,14,1,4,5,4,9,3,4,8,3,0,1,0,0,4,6,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,177972,662390
2008000124,1,1,4,0,,,,,44,0,180,,52,2008,10,3,1,4,5,6,9,3,4,8,0,3,5,0,4,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,187422,649639
2008000156,1,2,4,0,,,,,0,0,,,41,2008,12,4,1,4,5,5,9,3,8,8,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,9,,
2008000159,1,1,2,469,135,,62,,,,,,52,2008,4,27,1,4,5,1,9,3,10,9,3,0,1,0,3,5,3,,9,9,9,9,9,0,0,9,4,44,441,99,17,1,183127,641120
2008000177,1,1,2,5000,2019,,9999,,,,,,20,2008,9,6,1,4,5,7,9,3,1,8,0,4,1,1,2,4,3,,1,1,9,9,1,0,0,9,5,51,511,0,12,3,176404,659830
2008000200,1,1,4,0,,,,,781,0,-7,,11,2008,10,14,1,1,5,3,9,3,4,8,3,0,1,1,1,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,4,211515,747402
2008000004,1,1,1,8300,149,150,,20390026,,,,,52,2008,5,16,1,4,5,6,9,3,1,8,1,0,1,0,1,5,6,7,1,1,9,9,9,3,3,9,4,44,442,0,10,1,179214,653467
2008000006,1,1,4,0,,,,,412,0,50,,52,2008,5,6,1,4,5,3,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,181164,647297
2008000010,1,1,2,8300,725,,10,,,,,,52,2008,7,29,1,4,5,3,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,10,1,181860,652310
2008000012,1,1,2,8400,363,,80,,,,,,52,2008,8,10,1,4,5,1,9,3,1,8,3,0,1,0,4,3,6,,1,1,9,9,9,4,9,9,4,44,441,0,14,1,181581,644728
2008000013,1,1,2,8300,105,,22,,,,,,52,2008,8,25,1,4,5,2,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,1,2,2,4,44,442,0,10,1,180283,654725
2008000015,1,1,2,1304,155,,61,,,,,,52,2008,9,29,1,2,5,2,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,99,17,1,195473,656181
2008000018,1,1,2,8300,352,,40,,,,,,52,2008,11,28,1,4,5,6,9,3,1,9,3,0,1,0,0,5,6,,1,2,9,9,9,1,2,1,4,44,442,0,10,1,182190,652709
2008000020,1,1,2,8300,1010,,28,,,,,,52,2008,12,25,1,4,5,5,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,3,2,1,4,44,442,0,10,1,179541,654524
2008000022,1,1,2,8600,903,,60,,,,,,20,2008,4,14,1,4,5,2,9,3,2,8,3,0,1,1,2,3,6,,1,1,9,9,9,0,0,9,5,51,512,0,14,3,182927,664179
2008000031,1,1,2,8300,452,,9999,,,,,,52,2008,11,7,1,4,5,6,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,182270,653466
2008000037,1,1,4,0,,,,,1,0,140,,52,2008,9,19,1,4,5,6,9,3,2,8,0,2,6,0,4,5,6,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,190623,654266
2008000046,1,1,1,2660,185,180,,420002,,,,,52,2008,7,17,1,4,5,5,1,3,2,8,0,3,1,0,3,3,6,2,1,1,9,9,9,0,0,9,4,44,441,0,16,1,176424,642698
2008000061,1,1,1,7100,319,1070,,10800029,,,,,38,2008,8,7,1,4,5,5,0,3,2,8,0,3,1,1,2,3,6,5,1,1,9,9,9,0,0,9,6,61,614,0,14,1,158579,619383
2008000093,1,1,4,0,,,,,443,0,100,,52,2008,8,24,1,4,5,1,9,2,3,9,0,1,5,0,3,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,198825,649387
2008000095,1,1,4,0,,,,,44,0,290,,52,2008,8,13,1,4,5,4,9,3,3,8,0,2,4,0,3,4,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,186036,652013
2008000136,1,1,2,788,0,,9999,,,,,,52,2008,4,14,1,4,5,2,9,3,5,8,3,0,1,0,2,5,6,,1,1,9,9,9,0,0,9,4,43,431,40,31,2,189530,653703
2008000139,1,1,2,8300,969,,10,,,,,,52,2008,8,24,1,4,5,1,9,3,7,9,0,1,0,0,0,3,3,,1,9,9,9,9,0,0,9,4,44,442,0,10,3,178671,655649
2008000140,1,1,2,8500,112,,9999,,,,,,52,2008,11,27,1,4,5,5,9,3,7,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,0,15,3,189143,648303
2008000146,1,1,4,0,,,,,44,0,340,,52,2008,6,27,1,4,5,6,9,3,8,9,0,2,4,0,3,5,6,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,183277,656451
2008000160,1,1,2,8300,175,,9999,,,,,,52,2008,5,18,1,4,5,1,9,3,11,9,2,0,1,0,2,3,3,,1,1,9,9,9,0,0,9,4,44,442,0,10,3,176017,655193
2008000007,1,1,1,7000,403,363,,9040031,,,,,52,2008,7,1,1,4,5,3,9,3,1,8,9,0,1,0,5,5,6,7,1,1,9,9,9,1,1,2,4,43,431,0,15,1,189678,650084
2008000008,1,1,2,7000,700,,9999,,,,,,52,2008,7,4,1,4,5,6,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,0,15,3,189602,651639
2008000011,1,1,2,8400,403,,41,,,,,,52,2008,8,6,1,4,5,4,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,1,2,1,4,44,441,0,14,1,182596,643685
2008000017,1,1,2,1200,442,,9999,,,,,,52,2008,11,12,1,4,5,4,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,0,15,3,201268,646607
2008000033,1,1,2,8400,403,,9999,,,,,,52,2008,11,7,1,4,5,6,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,441,0,14,3,181721,646142
2008000038,1,1,1,7200,115,127,,80003,,,,,52,2008,9,9,1,4,5,3,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,4,44,442,0,16,1,181224,648319
2008000040,1,1,2,8300,447,,9999,,,,,,52,2008,9,20,1,4,5,7,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,178354,655491
2008000047,1,1,1,8400,481,508,,110009,,,,,52,2008,7,15,1,4,5,3,9,2,2,8,0,3,1,0,5,5,6,7,1,1,9,9,9,0,0,9,4,44,441,0,14,1,183283,645074
2008000052,1,1,1,7200,366,355,,17810146,,,,,52,2008,6,11,1,4,5,4,0,3,2,9,0,3,1,0,3,5,6,6,1,1,8,9,9,0,0,9,4,44,442,0,16,1,179738,648167
2008000055,1,1,1,8400,707,330,,17890328,,,,,52,2008,6,5,1,4,5,5,0,3,2,8,3,0,1,0,2,5,3,6,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181122,643617
2008000056,1,1,1,1200,700,710,,780158,,,,,52,2008,5,15,1,4,5,5,0,3,2,8,0,3,1,0,4,5,6,6,1,1,5,2,9,0,0,9,4,43,431,0,15,1,199595,645610
2008000079,1,1,4,0,,,,,1,0,100,,52,2008,5,5,1,4,5,2,9,2,3,8,0,2,5,0,4,5,6,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,199255,637296
2008000088,1,1,2,8300,5145,,9999,,,,,,52,2008,5,26,1,4,5,2,9,3,3,8,1,0,2,0,2,5,6,,1,1,9,9,9,0,0,9,4,44,442,0,10,3,181312,654487
2008000092,1,1,2,7000,767,,9999,,,,,,52,2008,7,29,1,4,5,3,9,3,3,8,0,3,5,0,4,5,6,,1,1,9,9,9,0,0,9,4,43,431,0,15,3,189558,649047
2008000101,1,1,2,8300,925,,9999,,,,,,52,2008,11,13,1,4,5,5,9,3,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,44,442,0,10,3,178904,654251
2008000125,1,1,4,0,,,,,4,0,930,,52,2008,7,28,1,4,5,2,9,3,4,9,0,2,5,0,3,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,190598,688601
2008000128,1,1,3,0,,,,,3,0,2526,139,52,2008,6,19,1,4,5,5,9,3,4,9,0,3,3,0,3,5,4,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,182981,632813
2008000137,1,1,2,7000,319,,9999,,,,,,52,2008,8,4,1,4,5,2,9,3,5,5,3,0,1,0,3,3,6,,1,1,9,9,9,0,0,9,4,43,431,0,15,3,190641,651575
2008000141,1,1,2,2660,200,,9999,,,,,,52,2008,11,14,1,4,5,6,9,3,8,9,9,0,0,0,0,5,6,,9,9,2,1,9,0,0,9,4,44,441,0,16,3,174876,644057
2008000158,1,1,4,0,,,,,6,0,1635,,51,2008,8,18,1,4,5,2,9,3,10,8,0,2,6,1,3,4,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,196471,653638
2008000251,1,1,2,2720,0,,9999,,,,,,51,2008,6,5,1,4,5,5,9,3,2,8,0,3,1,1,2,3,3,,1,1,9,9,9,0,0,9,4,41,412,0,26,2,195899,682297
2008000256,1,1,1,5000,2249,2244,,15090816,,,,,20,2008,7,28,1,4,5,2,0,3,2,8,1,0,1,1,2,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,12,1,179540,662878
2008000265,1,1,1,9000,811,837,,15400023,,,,,34,2008,3,5,1,4,5,4,1,3,2,8,0,2,2,1,5,4,3,2,1,1,8,1,9,0,0,9,6,62,623,0,14,1,180686,572920
2008000275,1,2,4,0,,,,,505,0,352,,41,2008,5,2,1,4,5,6,9,3,3,8,2,0,4,1,3,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,212858,668646
2008000282,1,1,1,5000,2604,2686,,00140921,,,,,20,2008,4,5,1,4,5,7,1,3,5,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,181606,663406
2008000283,1,1,1,6200,312,221,,07810031,,,,,20,2008,5,12,1,4,5,2,1,3,8,8,0,3,1,1,2,3,3,2,1,1,6,2,9,0,0,9,5,51,513,0,14,1,175748,657646
2008000286,1,1,2,4000,6706,,20,,,,,,11,2008,5,18,1,4,5,1,9,3,8,8,4,0,1,1,2,3,3,,1,2,8,1,9,0,0,9,3,31,311,0,13,2,202613,742848
2008000319,1,1,3,0,,,,,70,652,146,1191,11,2008,6,15,1,4,5,1,1,3,2,8,0,3,4,1,5,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,197176,721002
2008000320,1,1,1,4000,974,,,,,,,,11,2008,7,3,1,4,5,5,0,3,2,8,0,3,1,1,2,3,3,5,1,1,9,9,9,0,0,9,3,31,311,0,13,3,197372,743824
2008000326,1,1,3,0,,,,,461,412,94,1983,20,2008,12,26,1,4,5,6,1,3,2,8,0,3,5,1,5,3,5,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,188847,659439
2008000336,1,1,4,0,,,,,40,0,2341,,38,2008,2,26,1,4,5,3,9,3,2,8,0,2,4,1,2,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,183840,643065
2008000338,1,1,1,7900,905,1110,,99970349,,,,,51,2008,10,5,1,4,5,1,1,3,2,8,0,2,1,1,3,3,3,2,1,1,9,9,9,0,0,9,4,42,422,0,14,1,186368,666642
2008000345,1,1,3,0,,,,,784,85,262,1399,12,2008,10,18,1,3,5,7,0,3,2,8,2,0,1,1,4,3,3,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,226520,758656
2008000370,1,1,4,0,,,,,899,0,11,,12,2008,4,19,1,2,5,7,9,3,5,8,3,0,4,1,2,5,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,211990,775538
2008000375,1,1,1,8300,107,104,,7670010,,,,,52,2008,5,17,1,4,5,7,9,3,7,8,3,0,1,0,0,5,6,7,1,1,9,1,9,0,0,9,4,44,442,0,10,1,179861,654244
2008000376,1,1,2,2660,200,,9999,,,,,,52,2008,5,27,1,4,5,3,9,3,8,8,0,3,1,0,3,4,6,,1,1,3,2,9,0,0,9,4,44,441,0,16,3,174876,644057
2008000377,1,1,2,3000,4128,,20,,,,,,61,2008,6,24,1,4,5,3,9,3,8,8,0,3,1,1,3,3,3,,1,1,1,2,9,0,0,9,1,11,111,0,11,3,221838,638301
2008000379,1,2,4,0,,,,,375,0,211,,43,2008,5,2,1,4,5,6,9,2,8,5,2,0,4,1,3,3,3,,1,1,2,2,9,0,0,9,9,99,999,99,99,1,212641,623524
2008000412,1,1,1,229,120,135,,00560001,,,,,20,2008,9,18,2,4,5,5,0,3,2,8,0,3,1,1,2,3,3,1,1,1,9,9,9,0,0,9,4,42,422,99,17,1,187850,663130
2008000416,1,1,2,5000,1026,,8,,,,,,20,2008,5,9,2,4,5,6,9,3,2,8,2,0,1,1,4,3,3,,1,1,9,9,9,0,0,9,5,51,511,0,12,1,179615,665455
2008000178,1,1,1,8200,145,144,,07510002,,,,,11,2008,4,20,1,1,5,1,0,3,1,8,2,0,1,1,3,3,3,7,1,1,9,9,9,3,3,2,3,31,311,0,16,1,207288,749185
2008000182,1,1,1,5000,2378,1620,,80150675,,,,,20,2008,11,11,1,4,5,3,1,3,2,8,0,2,1,1,2,1,3,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,177435,662499
2008000183,1,1,1,5000,2524,2505,,00500911,,,,,20,2008,8,9,1,4,5,7,0,3,2,8,0,3,1,1,2,3,3,5,1,1,9,9,9,0,0,9,5,51,511,0,12,1,181034,665072
2008000184,1,1,2,542,0,,9999,,,,,,14,2008,5,17,1,4,5,7,9,3,2,8,3,0,1,1,1,1,3,,1,1,9,9,9,0,0,9,2,23,237,99,27,2,229904,736510
2008000185,1,1,2,8400,585,,10,,,,,,52,2008,9,26,1,4,5,6,9,3,2,9,0,1,3,0,3,5,3,,1,1,9,9,9,0,0,9,4,44,441,0,14,3,182158,646852
2008000230,1,1,2,8600,903,,100,,,,,,20,2008,4,24,1,3,5,5,9,3,15,9,0,1,1,1,1,1,3,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183354,665774
2008000247,1,1,2,8400,403,,43,,,,,,52,2008,2,22,1,4,5,6,9,3,2,8,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,4,44,441,0,14,1,182583,643713
2008000249,1,1,2,8500,0,,9999,,,,,,52,2008,3,25,1,4,5,3,9,3,2,8,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,4,43,431,0,15,2,187700,648700
2008000252,1,1,1,7400,847,6500,,99999999,,,,,51,2008,6,13,1,4,5,6,1,3,2,8,0,1,1,1,1,3,3,2,1,1,9,9,9,0,0,9,4,41,411,0,14,3,188302,689914
2008000261,1,1,1,8600,1621,1623,,00240223,,,,,20,2008,9,26,1,4,5,6,0,3,2,8,1,0,1,1,2,3,3,5,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184371,662955
2008000271,1,1,4,0,,,,,4,0,1161,,20,2008,2,17,1,4,5,1,9,2,3,8,0,2,5,1,5,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,190598,688601
2008000307,1,1,2,2630,280,,4,,,,,,38,2008,7,6,1,4,5,1,9,3,3,8,0,3,1,1,2,3,3,,1,1,9,9,9,0,0,9,6,61,612,0,16,1,177911,613678
2008000311,1,1,4,0,,,,,44,0,293,,52,2008,7,14,1,4,5,2,9,2,1,8,3,0,5,0,5,3,3,,1,1,9,9,9,1,9,2,9,99,999,99,99,1,185842,652307
2008000315,1,1,4,0,,,,,2,0,-26,,20,2008,10,23,1,4,5,5,9,3,1,8,0,2,5,1,4,3,3,,1,1,9,9,9,1,2,1,9,99,999,99,99,4,182826,675974
2008000318,1,1,3,0,,,,,650,65,0,1083,11,2008,5,16,1,4,5,6,1,3,2,8,0,3,5,1,3,3,5,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,196639,706172
2008000325,1,1,1,9000,810,366,,07230043,,,,,34,2008,3,13,1,4,5,5,1,3,2,8,1,0,2,1,2,3,3,2,1,1,9,9,9,0,0,9,6,62,623,0,14,1,179304,572836
2008000328,1,1,2,5000,2604,,9999,,,,,,20,2008,6,20,1,4,5,6,9,3,2,8,0,2,4,1,3,3,3,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,181777,663154
2008000329,1,1,1,6200,102,212,,10023,,,,,20,2008,6,26,1,4,5,5,0,3,2,8,1,0,1,1,1,1,7,7,5,1,9,9,9,0,0,9,5,51,513,0,14,1,175636,659139
2008000331,1,1,1,3000,1864,1714,,26510545,,,,,61,2008,2,17,1,4,5,1,1,3,2,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,11,1,220551,627998
2008000334,1,1,1,70,307,302,,08070011,,,,,38,2008,11,18,1,4,5,3,1,3,2,8,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,6,61,613,0,9,1,167320,633180
2008000176,1,1,2,3000,4805,,9999,,,,,,61,2008,12,9,1,4,5,3,9,3,1,8,0,3,1,1,3,3,3,,1,1,9,9,9,3,3,2,1,11,111,0,11,3,223875,636289
2008000186,1,1,2,2730,0,,9999,,,,,,51,2008,10,7,1,4,5,3,9,3,2,8,3,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200702,686204
2008000199,1,1,3,0,,,,,4,0,2155,8011,11,2008,7,15,1,4,5,3,1,2,4,8,0,3,3,1,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,205263,745301
2008000202,1,1,2,531,0,,9999,,,,,,12,2008,9,30,1,1,5,3,9,3,5,8,3,0,1,4,1,2,5,,1,1,9,9,9,0,0,9,2,24,241,99,26,2,231999,750700
2008000204,1,1,2,518,0,,9999,,,,,,12,2008,3,28,1,4,5,6,9,3,8,4,3,0,1,1,2,5,3,,1,1,2,2,9,0,0,9,2,24,243,99,28,2,224575,770008
2008000212,1,1,1,1061,110,142,,07620002,,,,,14,2008,10,16,1,3,5,5,0,3,9,8,2,0,1,1,3,3,6,1,1,1,9,9,9,0,0,9,2,23,237,0,16,1,229787,734253
2008000243,1,1,2,9700,164,,16,,,,,,51,2008,9,6,1,4,5,7,9,3,1,8,3,0,1,1,2,3,3,,1,1,9,9,4,0,0,9,4,42,421,0,16,1,190548,671552
2008000253,1,1,2,2720,0,,9999,,,,,,51,2008,12,6,1,4,5,7,9,3,2,8,0,1,1,1,1,3,3,,1,1,9,9,9,0,0,9,4,41,412,0,26,2,195899,682297
2008000257,1,1,1,5000,404,738,,08580344,,,,,20,2008,3,22,1,4,5,7,1,3,2,8,2,0,1,1,1,3,6,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,178994,664697
2008000259,1,1,1,5000,2244,2249,,15090816,,,,,20,2008,1,8,1,4,5,3,0,3,2,8,1,0,1,1,2,3,3,5,2,2,9,9,9,0,0,9,5,51,511,0,12,1,179540,662878
2008000262,1,1,4,0,,,,,6403,0,169,,11,2008,6,6,1,4,5,6,9,2,2,8,3,0,4,1,2,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,201385,706571
