pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2011000037,1,1,2,788,102,,13,,,,,,52,2011,4,12,1,4,5,3,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,43,431,40,31,3,189389,653757
2011000038,1,1,2,6500,419,,9999,,,,,,11,2011,4,14,1,4,5,5,9,3,1,8,0,3,1,0,3,3,6,,1,1,9,9,9,3,3,1,3,32,324,0,15,3,191885,705504
2011000039,1,1,2,7400,609,,9999,,,,,,51,2011,4,18,1,2,5,2,9,3,1,9,9,0,1,0,3,3,6,2,1,1,9,9,9,0,0,9,4,41,411,0,14,3,186491,688535
2011000040,1,1,4,0,,,,,4,,,,51,2011,4,19,1,1,5,3,9,3,1,9,9,0,1,0,1,5,3,7,1,1,9,9,9,1,2,1,9,99,999,99,99,3,190598,688601
2011000041,1,1,2,7400,609,,9999,,,,,,51,2011,4,19,1,1,5,3,9,2,1,9,9,0,1,0,3,3,3,7,1,1,9,9,9,4,2,2,4,41,411,0,14,3,186491,688535
2011000046,1,1,2,9000,1369,,9999,,,,,,34,2011,4,7,1,4,5,5,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,3,3,2,6,62,623,0,14,2,180872,573206
2011000047,1,1,1,3000,1021,1056,,92870841,,,,,61,2011,5,2,1,4,5,2,1,3,1,8,0,3,1,0,3,3,3,2,1,1,6,1,9,0,0,9,1,11,111,0,11,1,217326,630996
2011000050,1,1,2,7400,958,,9,,,,,,51,2011,5,6,1,4,5,6,9,3,1,8,0,3,1,0,2,3,6,,1,1,9,9,9,2,2,2,4,41,411,0,14,1,186249,689040
2011000052,1,1,2,666,9992,,9999,,,,,,34,2011,5,22,1,4,5,1,9,2,1,8,9,0,0,0,0,5,6,,1,1,9,9,9,4,9,9,6,62,623,99,18,2,185700,575000
2011000053,1,1,2,9000,953,,9999,,,,,,34,2011,5,20,1,4,5,6,9,3,1,8,0,3,2,0,3,3,3,,1,1,9,9,9,0,0,9,6,62,623,0,14,3,179710,572342
2011000054,1,1,2,3000,1753,,118,,,,,,61,2011,5,22,1,4,5,1,9,2,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,1,11,111,0,11,1,220870,628988
2011000057,1,1,2,3000,1626,,9999,,,,,,61,2011,5,29,1,4,5,1,9,1,1,8,0,3,1,0,2,3,7,,1,1,9,9,9,2,2,2,1,11,111,0,11,3,220600,630625
2011000059,1,1,2,9600,111,,9999,,,,,,12,2011,6,2,1,4,5,5,9,3,1,9,0,3,1,0,2,3,6,,1,1,9,9,9,3,3,2,3,31,311,0,16,3,207368,750792
2011000062,1,1,2,2300,101,,9999,,,,,,11,2011,6,8,1,1,5,4,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,3,2,2,3,31,311,99,17,3,213030,736791
2011000063,1,1,2,536,0,,9999,,,,,,12,2011,6,8,1,1,5,4,9,2,1,9,3,0,1,0,3,4,10,,1,1,9,9,9,1,2,1,2,24,243,99,28,2,231820,764427
2011000064,1,1,2,8800,0,,9999,,,,,,12,2011,6,11,1,4,5,7,9,2,1,9,3,0,1,0,3,3,6,6,1,1,9,9,9,3,3,2,2,24,241,0,26,2,216563,745430
2011000065,1,1,4,0,,,,,805,0,130,,12,2011,6,12,1,4,5,1,9,3,1,8,0,3,1,0,3,3,3,,1,1,9,9,7,0,0,9,9,99,999,99,99,1,228623,751823
2011000067,1,1,2,7900,639,,9999,,,,,,51,2011,6,19,1,4,5,1,9,3,1,8,9,0,1,0,1,3,6,7,1,1,9,9,9,0,0,9,4,42,422,0,14,3,190832,664986
2011000068,1,1,2,1139,106,,9999,,,,,,12,2011,6,21,1,4,5,3,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,2,24,242,0,16,3,228780,758579
2011000072,1,1,2,3000,1860,,9999,,,,,,61,2011,6,27,1,4,5,2,9,3,1,9,3,0,1,0,2,3,3,,1,1,9,9,9,3,3,2,1,11,111,0,11,3,220100,628669
2011000073,1,1,2,6200,102,,9999,,,,,,20,2011,6,27,1,4,5,2,9,3,1,9,1,0,1,0,2,3,3,2,1,1,9,9,9,0,0,9,5,51,513,0,14,3,176602,659276
2011000074,1,1,2,9100,404,,1,,,,,,12,2011,7,1,1,4,5,6,9,3,1,9,0,3,1,0,0,3,3,,1,1,9,9,9,1,3,2,2,24,245,0,15,1,209348,768948
2011000077,1,1,2,6900,280,,9999,,,,,,51,2011,7,10,1,4,5,1,9,3,1,9,9,0,1,0,0,3,3,,1,1,9,9,9,0,0,9,4,42,421,0,15,3,194615,677390
2011000078,1,1,2,2640,267,,9999,,,,,,51,2011,7,11,1,4,5,2,9,3,1,9,1,0,1,0,0,3,6,,1,9,9,9,9,1,3,9,4,42,422,0,16,3,197074,668203
2011000079,1,1,1,6800,304,305,,490005,,,,,11,2011,7,12,1,4,5,3,0,2,1,9,3,0,1,0,2,1,6,1,1,1,9,9,9,4,1,1,3,31,311,0,16,1,210298,744789
2011000080,1,1,2,9000,9992,,9999,,,,,,34,2011,6,15,1,4,5,4,9,3,1,8,9,0,1,0,0,5,6,,1,9,9,9,9,4,9,1,6,62,623,0,14,2,180872,573206
2011000081,1,1,1,9400,103,194,,7410001,,,,,20,2011,7,15,1,4,5,6,0,3,1,9,0,3,1,0,2,3,3,1,1,1,9,9,9,4,9,9,4,42,422,0,16,1,190489,660106
2011000083,1,1,2,6800,219,,2,,,,,,11,2011,7,19,1,4,5,3,9,3,1,8,9,0,1,0,4,3,3,2,1,1,9,9,9,4,2,2,3,31,311,0,16,1,210182,746413
2011000088,1,1,2,1061,159,,9999,,,,,,14,2011,7,11,1,4,5,2,9,3,1,9,3,0,3,0,3,3,10,,1,1,9,9,9,3,3,9,2,23,237,0,16,3,232055,736392
2011000089,1,1,2,6200,217,,1,,,,,,20,2011,6,25,1,4,5,7,9,3,1,8,3,0,1,0,2,3,6,,1,1,9,9,9,3,9,9,5,51,513,0,14,1,176427,659698
2011000092,1,1,2,7900,911,,2,,,,,,51,2011,8,1,1,4,5,2,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,42,422,0,14,1,188611,666345
2011000096,1,1,2,6900,316,,9999,,,,,,51,2011,8,4,1,4,5,5,9,2,1,9,9,0,1,0,2,3,3,7,1,1,9,9,9,0,0,9,4,42,421,0,15,3,192379,675774
2011000097,1,1,2,2650,136,,33,,,,,,20,2011,6,22,1,4,5,4,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,7,0,0,9,5,51,511,0,16,1,185955,671433
2011000098,1,1,2,7900,628,,9999,,,,,,51,2011,8,9,1,4,5,3,9,3,1,8,3,0,1,0,2,3,6,7,1,1,9,9,9,4,3,1,4,42,422,0,14,3,190256,664852
2011000099,1,1,1,8300,389,363,,10260116,,,,,52,2011,8,10,1,4,5,4,1,3,1,8,0,2,1,0,3,3,3,2,1,1,9,9,9,0,0,9,4,44,442,0,10,1,182837,652542
2011000100,1,1,2,7400,401,,9999,,,,,,51,2011,8,14,1,4,5,1,9,2,1,8,1,0,1,0,2,3,3,,1,1,9,9,9,0,0,9,4,41,411,0,14,3,186225,692722
2011000102,1,1,2,7900,318,,9999,,,,,,51,2011,8,22,1,4,5,2,9,3,1,9,9,0,1,0,2,3,6,7,1,1,9,9,9,0,0,9,4,42,422,0,14,3,189770,665721
2011000105,1,1,2,8000,426,,9999,,,,,,12,2011,8,25,1,4,5,5,9,3,1,8,3,0,1,0,4,3,6,7,1,1,9,9,9,3,3,2,2,21,212,0,16,3,246962,763003
2011000107,1,1,4,0,,,,,4,0,1470,,51,2011,9,4,1,4,5,1,9,1,1,9,9,0,5,0,3,3,6,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191266,692675
2011000109,1,1,1,7700,324,333,,370005,,,,,14,2011,9,8,1,4,5,5,9,3,1,8,3,0,1,0,3,2,6,7,1,1,9,9,9,0,0,9,2,23,234,0,16,1,227236,723578
2011000110,1,1,1,5000,2766,2981,,24320934,,,,,20,2011,9,18,1,4,5,1,1,3,1,9,3,0,1,0,2,1,6,2,1,1,9,9,7,0,0,9,5,51,511,0,12,1,181852,661442
2011000111,1,1,2,6100,514,,21,,,,,,20,2011,9,18,1,4,5,1,9,3,1,9,3,0,1,0,2,1,6,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184136,666112
2011000112,1,1,2,6800,220,,65,,,,,,11,2011,9,18,1,4,5,1,9,2,1,8,0,3,1,0,4,3,3,,1,1,9,9,9,3,2,2,3,31,311,0,16,1,210078,745817
2011000114,1,1,2,5000,1511,,9999,,,,,,20,2011,9,26,1,4,5,2,9,3,1,9,0,3,1,0,3,3,6,,1,1,9,9,9,3,3,2,5,51,511,0,12,3,179690,663892
2011000117,1,1,1,8300,702,704,,210004,,,,,52,2011,9,27,1,4,5,3,9,3,1,8,1,0,1,0,3,3,6,7,1,1,9,9,9,0,0,9,4,44,442,0,10,1,181652,651688
2011000121,1,1,2,8500,778,,1,,,,,,52,2011,9,28,1,2,5,4,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,4,9,9,4,43,431,0,15,1,185937,648028
2011000122,1,1,1,8500,502,604,,10030151,,,,,52,2011,10,13,1,1,5,5,9,3,1,8,3,0,1,0,2,3,3,,1,1,9,9,9,0,0,9,4,43,431,0,15,1,187861,648002
2011000123,1,1,4,0,,,,,4,0,1400,,51,2011,10,17,1,3,5,2,9,3,1,9,1,0,5,0,3,3,3,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190126,685689
2011000126,1,1,1,8600,108,301,,10130111,,,,,20,2011,10,5,1,4,5,4,1,3,1,8,9,0,1,0,3,3,3,2,1,1,9,9,7,0,0,9,5,51,512,0,14,1,182493,666484
2011000128,1,1,2,5000,753,,24,,,,,,20,2011,10,25,1,4,5,3,9,3,1,9,1,0,1,0,3,3,6,,1,1,9,9,9,1,2,1,5,51,511,0,12,1,179512,664295
2011000129,1,1,2,8600,903,,24,,,,,,20,2011,10,26,1,4,5,4,9,3,1,9,0,3,1,0,3,3,6,,1,1,9,9,9,1,2,2,5,51,512,0,14,3,182892,664063
2011000130,1,1,4,0,,,,,40,0,1720,,34,2011,10,20,1,1,5,5,9,3,1,8,3,0,3,0,0,3,6,,1,1,9,9,9,1,2,2,9,99,999,99,99,1,181598,565210
2011000131,1,1,1,5000,2408,2414,,470832,,,,,20,2011,9,25,1,4,5,1,0,3,1,8,1,0,1,0,2,3,6,1,1,1,9,9,9,3,3,1,5,51,511,0,12,1,178817,661146
2011000133,1,1,2,6100,870,,9999,,,,,,20,2011,11,3,1,4,5,5,9,3,1,9,0,3,1,0,1,3,6,,1,1,9,9,9,3,3,9,5,51,512,0,14,3,184998,665011
2011000135,1,1,2,5000,829,,14,,,,,,20,2011,11,10,1,4,5,5,9,3,1,9,0,3,1,0,3,3,6,,1,1,9,9,9,3,3,1,5,51,511,0,12,1,180267,665767
2011000136,1,1,2,9000,834,,9999,,,,,,34,2011,11,3,1,4,5,5,9,2,1,8,3,0,1,0,3,3,6,,1,1,9,9,9,4,2,9,6,62,623,0,14,3,180492,572648
2011000137,1,1,2,1161,0,,9999,,,,,,34,2011,8,26,1,4,5,6,9,3,1,8,0,3,1,0,3,3,3,,1,1,9,9,9,1,2,1,6,62,623,0,26,2,177015,589029
2011000138,1,1,4,0,,,,,85,0,130,,12,2011,11,20,1,4,5,1,9,2,1,8,3,0,4,0,3,3,6,,1,2,9,9,9,1,2,1,9,99,999,99,99,1,221104,757561
2011000139,1,1,2,8600,1407,,27,,,,,,20,2011,10,30,1,4,5,1,9,2,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,2,9,1,5,51,512,0,14,1,183218,663864
2011000140,1,1,1,4000,177,215,,190122,,,,,11,2011,11,23,1,4,5,4,9,3,1,9,1,0,1,0,1,1,6,7,1,1,9,9,9,0,0,9,3,31,311,0,13,1,207357,747110
2011000141,1,1,1,6200,221,302,,7730031,,,,,20,2011,11,25,1,4,5,6,9,3,1,9,3,0,1,0,0,3,6,7,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176094,658778
2011000143,1,1,2,6300,101,,156,,,,,,20,2011,11,27,1,4,5,1,9,1,1,8,1,0,1,0,2,3,6,,1,1,9,9,9,3,2,2,5,51,512,0,16,1,182992,664742
2011000144,1,1,2,31,107,,9999,,,,,,34,2011,5,23,1,4,5,2,9,3,1,9,1,0,1,0,2,3,6,7,1,1,9,9,9,4,3,1,6,62,622,0,16,3,163954,580226
2011000147,1,1,2,9000,837,,9999,,,,,,34,2011,12,5,1,4,5,2,9,3,1,8,0,2,1,0,3,3,3,,1,1,9,9,9,3,3,2,6,62,623,0,14,3,181022,572911
2011000148,1,1,2,246,151,,9999,,,,,,34,2011,12,9,1,4,5,6,9,3,1,8,3,0,1,0,3,3,6,,1,1,9,9,9,0,0,9,6,62,621,0,16,3,160097,591750
2011000149,1,1,2,6200,221,,90,,,,,,20,2011,12,10,1,4,5,7,9,3,1,9,9,0,1,0,1,3,6,,1,1,9,9,9,3,3,1,5,51,513,0,14,1,176108,658406
2011000150,1,1,2,494,0,,9999,,,,,,11,2011,12,11,1,4,5,1,9,3,1,9,0,2,1,0,2,1,6,,1,1,9,9,9,3,3,2,3,31,311,99,27,2,204895,732995
2011000154,1,1,2,6100,850,,12,,,,,,20,2011,12,15,1,4,5,5,9,3,1,9,3,0,1,0,0,3,6,,1,1,9,9,7,0,0,9,5,51,512,0,14,1,185122,665101
2011000155,1,1,1,5000,3019,326,,17360215,,,,,20,2011,12,15,1,4,5,5,1,3,1,9,0,3,1,0,3,3,3,2,1,1,9,9,7,0,0,9,5,51,511,0,12,1,183797,668492
2011000157,1,1,2,536,0,,9999,,,,,,12,2011,12,5,1,4,5,2,9,3,1,9,3,0,1,0,0,1,6,,9,9,9,9,9,0,0,9,2,24,243,99,28,2,231820,764427
2011000158,1,1,1,229,120,135,,560001,,,,,20,2011,12,19,1,4,5,2,9,3,1,8,9,0,1,0,1,3,6,7,1,1,9,9,9,0,0,9,4,42,422,99,17,1,187850,663130
2011000159,1,1,1,5000,2263,2373,,14110826,,,,,20,2011,12,20,1,4,5,3,0,3,1,8,0,3,1,0,2,3,6,1,1,1,9,9,9,3,3,1,5,51,511,0,12,1,178638,662310
2011000165,1,1,1,5000,1235,1309,,40557,,,,,20,2011,12,31,1,4,5,7,9,3,1,9,9,0,0,0,0,5,6,,9,9,9,9,9,3,3,2,5,51,511,0,12,1,178626,663318
2011000167,1,1,2,2200,187,,9999,,,,,,34,2011,12,18,1,4,5,1,9,3,1,9,1,0,1,0,1,3,6,,1,1,9,9,9,3,3,1,6,62,626,0,16,3,203245,553422
2011000169,1,1,2,5000,1555,,80,,,,,,20,2011,5,10,1,1,5,3,9,2,1,8,2,0,1,1,3,3,3,,1,1,9,9,9,1,2,2,5,51,511,0,12,1,179904,663886
2011000178,1,1,2,496,0,,9999,,,,,,12,2011,12,30,1,4,5,6,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,2,24,244,99,28,2,232693,769234
2011000179,1,1,1,5000,1400,1342,,22040531,,,,,20,2011,12,31,1,4,5,7,9,3,2,9,9,0,0,0,0,5,6,7,9,9,9,9,9,0,0,9,5,51,511,0,12,1,177705,663289
2011000181,1,1,1,6200,220,221,,40021,,,,,20,2011,12,29,1,4,5,5,1,3,2,8,3,0,1,0,2,3,3,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176067,659377
2011000182,1,1,2,5000,1620,,9999,,,,,,20,2011,12,29,1,4,5,5,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,511,0,12,3,177301,661369
2011000184,1,2,4,0,,,,,55,0,110,,41,2011,12,22,1,4,5,5,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,198939,676158
2011000185,1,1,1,9000,102,101,,150021,,,,,34,2011,12,18,1,4,5,1,1,3,2,8,0,3,3,0,0,3,6,3,1,1,9,9,9,0,0,9,6,62,623,0,14,1,182702,573212
2011000186,1,1,1,9000,971,921,,8550022,,,,,34,2011,12,18,1,4,5,1,9,3,2,8,3,0,1,0,3,3,6,6,1,1,9,9,9,0,0,9,6,62,623,0,14,1,179704,571762
2011000187,1,1,3,0,,,,,20,0,144,8052,20,2011,12,15,1,4,5,5,0,3,2,9,0,3,1,0,4,3,6,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179991,662972
2011000189,1,1,3,0,,,,,4,1,,5,20,2011,12,14,1,4,5,4,9,3,2,8,0,2,5,0,4,3,6,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,183272,658417
2011000190,1,1,1,9000,244,259,,15240012,,,,,34,2011,12,12,1,4,5,2,0,3,2,8,0,3,1,0,3,3,6,6,1,1,9,9,9,0,0,9,6,62,623,0,14,1,179822,575358
2011000191,1,1,1,31,107,,,,,,,,34,2011,12,11,1,4,5,1,1,3,2,8,0,3,5,0,3,3,6,2,1,1,9,9,9,0,0,9,6,62,622,0,16,3,163954,580226
2011000193,1,1,1,9000,841,531,,9400021,,,,,34,2011,12,9,1,4,5,6,1,3,2,8,0,3,3,0,4,3,6,2,1,1,9,9,9,0,0,9,6,62,623,0,14,1,182311,573605
2011000196,1,1,3,0,,,,,31,40,29,541,34,2011,12,9,1,4,5,6,1,3,2,8,0,2,5,0,4,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,180398,586803
2011000197,1,1,1,5000,361,323,,24180225,,,,,20,2011,12,9,1,4,5,6,1,3,2,8,0,3,1,0,5,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,184123,668237
2011000198,1,1,2,4000,0,,9999,,,,,,11,2011,12,5,1,4,5,2,9,3,2,8,0,3,1,0,0,2,6,6,1,1,6,1,9,0,0,9,3,31,311,0,13,2,200212,746413
2011000199,1,1,2,6600,516,,1,,,,,,20,2011,11,24,1,4,5,5,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,513,0,14,1,178120,659265
2011000200,1,1,3,0,,,,,25,40,1725,4063,34,2011,12,1,1,4,5,5,1,3,2,8,0,3,3,0,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,183707,570456
2011000202,1,1,2,4000,0,,9999,,,,,,11,2011,12,4,1,4,5,1,9,3,2,9,0,3,1,0,2,3,6,,1,1,9,9,9,0,0,9,3,31,311,0,13,2,200212,746413
2011000203,1,1,3,0,,,,,70,780,463,1207,11,2011,12,4,1,4,5,1,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,9,99,999,99,99,1,209865,741471
2011000204,1,1,1,6700,304,217,,7620002,,,,,14,2011,12,5,1,4,5,2,0,3,2,8,1,0,1,0,3,3,6,5,1,1,9,9,9,0,0,9,2,22,221,0,16,1,250721,743574
2011000205,1,1,4,0,,,,,293,0,50,,34,2011,11,27,1,4,5,1,9,3,2,8,2,0,4,0,3,3,3,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,166072,595051
2011000207,1,1,1,6600,980,984,,11100245,,,,,20,2011,12,1,1,4,5,5,0,3,2,9,9,0,1,0,0,3,6,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178339,656684
2011000209,1,1,3,0,,,,,89,0,194,3781,12,2011,11,30,1,4,5,4,1,3,2,8,0,3,5,0,4,3,6,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,227175,767504
2011000211,1,1,1,5000,1971,2021,,24510732,,,,,20,2011,11,24,1,4,5,5,0,3,2,8,3,0,1,0,2,3,3,6,1,1,9,9,9,0,0,9,5,51,511,0,12,1,177009,661880
2011000214,1,1,1,2660,274,200,,8000002,,,,,52,2011,11,23,1,4,5,4,1,3,2,8,0,3,2,0,3,3,6,2,1,1,9,9,9,0,0,9,4,44,441,0,16,1,174953,644016
2011000215,1,1,2,8000,0,,9999,,,,,,12,2011,11,23,1,4,5,4,9,3,2,9,1,0,1,0,4,3,3,5,1,1,9,9,9,0,0,9,2,21,212,0,16,2,246883,763405
2011000216,1,1,1,5000,2378,2210,,13620813,,,,,20,2011,11,21,1,4,5,2,0,3,2,9,3,0,1,0,5,3,6,1,1,1,9,9,9,0,0,9,5,51,511,0,12,1,178445,662476
2011000218,1,1,3,0,,,,,70,79,530,1209,14,2011,11,21,1,4,5,2,1,3,2,8,3,0,5,0,5,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214192,745724
2011000219,1,1,1,9000,950,921,,240022,,,,,34,2011,11,11,1,4,5,6,0,3,2,8,1,0,1,0,2,3,3,6,1,1,9,9,9,0,0,9,6,62,623,0,14,1,179749,571820
2011000220,1,1,1,6200,221,312,,7810031,,,,,20,2011,11,10,1,4,5,5,1,3,2,8,0,3,1,0,2,3,6,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,175748,657646
2011000222,1,1,1,2620,210,,,,,,,,20,2011,11,13,1,4,5,1,1,3,2,9,1,0,1,0,2,3,6,2,1,1,9,9,9,0,0,9,5,51,512,0,16,3,187356,662528
2011000225,1,1,2,5000,1638,,9999,,,,,,20,2011,11,5,1,4,5,7,9,2,2,9,1,0,1,0,2,3,6,5,1,1,9,9,9,0,0,9,5,51,511,0,12,3,177451,662092
2011000226,1,1,1,9000,102,844,,290021,,,,,34,2011,11,4,1,4,5,6,1,3,2,9,1,0,2,0,3,3,6,2,2,2,9,9,9,0,0,9,6,62,623,0,14,1,181764,572587
2011000227,1,1,1,6400,797,795,,10390001,,,,,20,2011,11,9,1,4,5,4,0,3,2,8,3,0,1,0,3,3,6,5,1,1,9,9,9,0,0,9,5,51,511,0,15,1,180916,673969
2011000228,1,1,2,8600,719,,81,,,,,,20,2011,11,9,1,4,5,4,9,3,2,8,3,0,1,0,2,3,3,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183155,665940
2011000229,1,1,1,8500,724,,,,,,,,52,2011,10,30,1,4,5,1,1,3,2,8,0,3,2,0,5,3,6,2,1,1,9,9,9,0,0,9,4,43,431,0,15,3,187764,647433
2011000230,1,1,1,5000,2157,2169,,80151401,,,,,20,2011,11,3,1,4,5,5,1,3,2,9,0,2,3,0,4,3,6,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,177594,660683
2011000231,1,1,1,5000,2608,2605,,60390922,,,,,20,2011,11,3,1,4,5,5,9,3,2,9,9,0,1,0,0,3,6,5,1,1,9,9,9,0,0,9,5,51,511,0,12,1,182363,662801
2011000232,1,1,4,0,,,,,89,0,121,,12,2011,11,2,1,4,5,4,9,3,2,9,2,0,4,0,0,3,6,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,220907,769776
2011000234,1,1,1,5000,1103,1135,,12950556,,,,,20,2011,10,28,1,4,5,6,1,3,2,8,2,0,1,0,4,3,6,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,178713,663450
2011000236,1,1,1,6600,514,,,,,,,,20,2011,10,17,1,3,5,2,1,3,2,9,0,3,1,0,3,3,3,2,1,1,9,9,9,0,0,9,5,51,513,0,14,3,177634,660456
2011000237,1,2,4,0,,,,,60,0,1400,,41,2011,10,16,1,3,5,1,9,3,2,8,3,0,1,0,2,1,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224579,673171
2011000238,1,1,3,0,,,,,85,0,158,1393,12,2011,10,14,1,3,5,6,1,3,2,8,9,0,5,0,4,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224033,757896
2011000239,1,1,2,5000,361,,9999,,,,,,20,2011,10,12,1,2,5,4,9,3,2,9,1,0,1,0,3,3,6,2,1,1,9,9,9,0,0,9,5,51,511,0,12,3,184500,668278
2011000240,1,1,4,0,,,,,8544,0,20,,12,2011,10,12,1,2,5,4,9,3,2,8,3,0,4,0,3,3,6,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224380,760594
