pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2015000131,1,1,4,0,,,,,71,0,190,,14,2015,5,6,85,4,5,4,9,3,2,9,3,0,4,1,3,1,4,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,229194,722730
2015000150,1,1,2,7600,101,,9999,,,,,,11,2015,2,2,58,4,1,2,9,2,2,8,2,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,246,0,16,3,208955,756025
2015000190,1,1,1,7200,101,,,,,,,,52,2015,2,4,47,4,1,4,1,2,2,2,0,3,2,1,5,4,1,2,1,1,9,9,9,0,0,9,4,44,442,0,16,3,182762,648979
2015000191,1,1,1,565,112,134,,9840001,,,,,20,2015,3,19,95,4,5,5,1,3,4,8,1,0,3,1,4,3,3,2,1,1,9,9,9,0,0,9,5,51,513,99,17,1,182049,658422
2015000203,1,1,1,3000,4452,2052,,25430121,,,,,61,2015,6,2,66,4,1,3,1,3,4,8,0,3,3,1,2,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220727,633897
2015000226,1,1,1,5000,1241,1244,,60541,,,,,20,2015,2,5,37,4,1,5,0,3,2,8,1,0,1,1,0,3,1,5,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178311,663723
2015000227,1,1,4,0,,,,,20,0,166,,20,2015,6,25,41,4,1,5,9,3,4,8,1,0,5,1,4,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,180806,664932
2015000230,1,2,1,3750,133,131,,40048,,,,,41,2015,2,10,68,4,1,3,0,3,2,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,7,77,777,99,18,1,202011,674703
2015000231,1,1,1,5000,829,938,,10090424,,,,,20,2015,12,10,65,4,1,5,9,3,1,9,9,0,0,0,0,5,11,7,9,9,9,9,9,3,3,2,5,51,511,0,13,1,180266,665763
2015000234,1,1,2,1063,161,,9999,,,,,,12,2015,2,16,27,4,5,2,9,3,1,8,1,0,1,1,4,3,6,,1,1,9,9,9,0,0,9,2,24,243,0,16,3,227296,768583
2015000237,1,1,1,6300,103,133,,47840003,,,,,20,2015,6,25,78,4,1,5,1,3,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,5,51,512,0,15,1,181167,665202
2015000238,1,1,3,0,,,,,293,0,127,1859,34,2015,12,4,45,4,1,6,0,1,2,8,2,0,4,1,4,3,1,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,172668,594687
2015000244,1,1,2,2620,225,,106,,,,,,20,2015,7,9,63,4,1,5,9,3,2,9,3,0,1,1,1,4,1,7,1,1,9,9,9,0,0,9,5,51,512,0,16,1,187119,661888
2015000247,1,1,1,5000,2302,2465,,14880823,,,,,20,2015,7,15,92,4,5,4,1,3,2,9,1,0,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179743,661886
2015000256,1,1,1,6100,503,304,,7930014,,,,,20,2015,9,30,71,3,1,4,9,3,4,9,1,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184423,666612
2015000258,1,1,1,6600,911,816,,8670061,,,,,20,2015,8,19,30,4,1,4,1,3,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,5,51,513,0,14,1,177930,657541
2015000290,1,1,4,0,,,,,85,0,330,,12,2015,8,6,62,4,1,5,9,3,3,9,3,0,4,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,239528,758533
2015000294,1,1,4,0,,,,,804,0,85,,12,2015,3,6,51,4,1,6,9,3,2,9,3,0,2,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,235028,757983
2015000295,1,1,2,2640,335,,9999,,,,,,51,2015,7,19,91,4,5,1,9,3,10,9,3,0,1,1,3,3,3,,1,1,1,1,9,0,0,9,4,42,422,0,16,3,196857,667416
2015000296,1,1,1,5000,1540,1042,,11790612,,,,,20,2015,2,11,45,4,1,4,9,3,3,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179829,664542
2015000298,1,1,1,6100,932,930,,280053,,,,,20,2015,3,1,69,4,1,1,0,3,2,9,3,0,1,1,0,3,1,6,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183942,665157
2015000307,1,1,2,7100,810,,1,,,,,,38,2015,4,14,56,4,1,3,9,3,2,8,2,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161872,619014
2015000312,1,1,1,5000,1264,1253,,11560543,,,,,20,2015,8,2,95,4,5,1,0,3,2,8,1,0,1,1,2,3,3,5,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178720,663933
2015000330,1,1,2,5000,1620,,36,,,,,,20,2015,10,12,61,4,1,2,9,3,1,9,0,3,1,1,3,3,1,,1,1,9,9,9,3,3,9,5,51,511,0,13,1,177395,662150
2015000342,1,1,2,3000,929,,9999,,,,,,61,2015,11,24,93,4,5,3,9,2,5,5,2,0,1,1,2,3,3,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,217977,633071
2015000345,1,1,3,0,,,,,70,781,544,1211,11,2015,11,29,74,4,5,1,9,3,3,8,0,2,5,1,5,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214503,747581
2015000358,1,1,1,2300,127,,,,,,,,11,2015,9,17,55,4,1,5,1,3,2,9,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,3,31,311,99,17,3,212399,735488
2015000359,1,1,1,5000,618,510,,8000336,,,,,20,2015,4,5,54,3,1,1,1,3,1,9,3,0,1,1,4,3,1,2,1,1,9,9,9,3,4,1,5,51,511,0,13,1,178291,665009
2015000365,1,1,4,0,,,,,90,0,780,,33,2015,8,9,63,4,1,1,9,3,9,8,3,0,5,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,213717,446908
2015000366,1,1,3,0,,,,,752,70,58,1203,11,2015,12,4,75,4,5,6,1,3,2,8,0,3,5,1,4,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,206994,739830
2015000367,1,1,4,0,,,,,4,0,1150,,20,2015,2,6,50,4,1,6,9,3,15,9,0,3,1,1,0,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184579,662792
2015000371,1,1,3,0,,,,,70,8721,760,1241,11,2015,11,6,56,4,1,6,0,3,2,9,0,3,5,1,3,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,213986,765954
2015000392,1,1,4,0,,,,,395,0,130,,61,2015,1,16,35,4,1,6,9,3,5,5,2,0,2,1,2,3,1,,2,2,9,9,9,0,0,9,9,99,999,99,99,1,211234,631736
2015000398,1,2,4,0,,,,,55,0,156,,41,2015,9,3,51,4,1,5,9,3,2,9,2,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,203182,676664
2015000409,1,1,4,0,,,,,6,0,,,11,2015,12,2,3,4,5,4,9,3,3,9,0,2,7,1,3,3,3,7,1,1,9,9,9,0,0,9,9,99,999,99,99,3,194519,662287
2015000423,1,2,4,0,,,,,90,0,3113,,43,2015,7,20,82,4,5,2,9,3,3,8,2,0,4,1,3,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,244600,652865
2015000424,1,1,2,5000,1101,,8,,,,,,20,2015,8,17,39,4,1,2,9,3,18,8,1,0,1,1,0,3,1,7,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178270,663196
2015000426,1,1,2,6200,402,,1,,,,,,20,2015,2,8,79,4,5,1,9,3,1,8,0,3,1,1,3,3,3,6,1,1,9,9,7,0,0,9,5,51,513,0,14,1,176485,658303
2015000444,1,1,2,9000,277,,9999,,,,,,34,2015,8,16,45,4,1,1,9,3,2,8,0,3,1,1,3,3,1,6,1,1,9,9,9,0,0,9,6,62,623,0,13,3,179245,574178
2015000460,1,1,1,9700,398,397,,22430260,,,,,51,2015,10,9,62,4,1,6,9,2,2,9,0,2,1,1,2,3,1,7,1,1,9,9,9,0,0,9,4,42,421,0,15,1,191747,673820
2015000461,1,1,2,5000,1555,,114,,,,,,20,2015,7,3,48,4,1,6,9,2,3,8,0,2,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180249,664265
2015000471,1,1,4,0,,,,,25,0,1612,,34,2015,11,13,73,4,5,6,9,3,2,8,0,3,5,1,3,3,6,6,1,1,6,2,9,0,0,9,9,99,999,99,99,1,193909,566573
2015000475,1,1,4,0,,,,,42,0,902,,52,2015,4,10,41,1,1,6,9,1,2,6,3,0,1,1,3,3,1,,1,2,9,9,9,0,0,9,9,99,999,99,99,1,175253,640478
2015000478,1,1,2,8000,0,,9999,,,,,,12,2015,2,4,62,4,1,4,9,3,7,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,2,21,212,0,16,2,247516,763346
2015000494,1,2,2,3780,102,,9999,,,,,,43,2015,3,29,7,4,5,1,9,2,4,8,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,7,77,777,0,16,3,211826,622886
2015000498,1,1,3,0,,,,,4,3411,568,265,38,2015,6,20,75,4,1,7,0,3,4,9,0,3,5,1,2,4,1,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,159401,612408
2015000501,1,1,4,0,,,,,75,0,328,,14,2015,12,3,45,4,1,5,9,3,2,8,0,3,5,1,4,2,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214620,734827
2015000503,1,1,3,0,,,,,65,574,145,1093,11,2015,3,30,13,4,5,2,1,3,2,8,0,2,5,1,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,202606,709698
2015000511,1,1,2,654,0,,9999,,,,,,11,2015,2,13,86,4,5,6,9,3,2,8,3,0,1,1,4,3,3,7,2,2,9,9,9,0,0,9,3,32,323,99,27,2,205138,712429
2015000513,1,1,2,4000,526,,13,,,,,,11,2015,12,8,18,4,5,3,9,2,1,8,0,3,1,1,2,3,3,,1,1,9,9,9,3,3,2,3,31,311,0,13,1,198863,748581
2015000517,1,1,2,8900,0,,9999,,,,,,12,2015,4,12,87,4,5,1,9,3,1,8,3,0,1,1,2,4,3,7,1,1,9,9,9,1,2,2,2,24,241,0,26,2,218217,751013
2015000527,1,1,1,70,189,257,,7900013,,,,,38,2015,12,29,53,4,1,3,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,7,0,0,9,6,61,613,0,13,1,166499,634179
2015000530,1,1,2,526,0,,9999,,,,,,14,2015,2,6,66,4,1,6,9,2,10,8,3,0,1,4,2,4,1,,1,1,9,9,9,0,0,9,2,23,234,66,29,2,231667,723525
2015000545,1,1,2,3000,4352,,9999,,,,,,61,2015,3,17,55,4,1,3,9,2,8,9,1,0,1,1,2,3,1,7,1,1,5,2,9,0,0,9,1,11,111,0,12,3,223182,633065
2015000548,1,1,4,0,,,,,22,0,86,,11,2015,8,28,29,4,1,6,1,3,4,8,0,3,1,1,5,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208705,746586
2015000578,1,2,4,0,,,,,443,0,260,,43,2015,3,10,91,4,5,3,9,3,3,9,0,3,5,1,3,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,212202,642523
2015000581,1,1,2,2660,172,,18,,,,,,52,2015,9,27,11,2,5,1,9,3,10,8,0,2,1,1,3,1,3,,1,1,9,9,9,0,0,9,4,44,441,0,16,1,176383,642485
2015000582,1,1,2,2640,416,,9999,,,,,,51,2015,5,2,1,4,5,7,9,2,8,5,0,3,1,1,4,4,6,,1,1,1,2,9,0,0,9,4,42,422,0,16,3,197042,667556
2015000594,1,1,1,7400,328,306,,400021,,,,,51,2015,5,10,47,4,1,1,0,3,2,8,0,3,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,41,411,0,13,1,187285,693601
2015000610,1,1,2,1063,0,,9999,,,,,,12,2015,12,24,75,4,5,5,9,3,4,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,2,24,243,0,16,2,226359,768897
2015000619,1,1,1,3000,1736,1791,,18590533,,,,,61,2015,5,30,91,4,5,7,0,3,2,8,1,0,1,1,2,3,3,5,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221058,628983
2015000620,1,2,2,3570,150,,102,,,,,,41,2015,1,5,87,4,5,2,9,3,5,8,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,7,77,777,0,17,3,219400,668097
2015000643,1,2,4,0,,,,,55,0,120,,41,2015,5,6,65,4,1,4,9,2,10,8,2,0,3,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,199803,676644
2015000660,1,1,1,70,165,340,,8820071,,,,,38,2015,12,21,49,4,1,2,1,3,2,8,0,3,3,1,3,3,1,2,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166297,632247
2015000661,1,1,2,1015,154,,9999,,,,,,61,2015,7,22,81,4,5,4,9,3,1,8,0,2,1,1,2,3,3,,1,1,9,9,9,3,3,2,1,11,111,99,16,3,214107,634146
2015000670,1,1,2,1161,131,,94,,,,,,34,2015,7,8,73,4,1,4,9,3,1,8,3,0,1,1,3,4,1,,1,1,9,9,7,9,0,9,6,62,623,0,25,2,176616,589023
2015000674,1,1,1,8200,200,143,,7690002,,,,,11,2015,10,21,49,4,1,4,9,3,1,8,0,3,1,1,3,3,1,7,1,1,9,9,9,3,3,1,3,31,311,0,16,1,207641,749567
2015000677,1,1,3,0,,,,,20,0,144,8052,20,2015,8,12,80,4,5,4,1,3,2,8,0,2,1,1,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179991,662972
2015000698,1,1,2,6900,0,,9999,,,,,,51,2015,2,15,69,4,1,1,9,3,1,8,1,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,4,42,421,0,15,2,191957,676404
2015000703,1,1,1,3000,336,328,,16540169,,,,,61,2015,5,18,37,4,1,2,9,3,1,8,1,0,1,1,2,1,1,7,1,1,9,9,9,3,3,2,1,11,111,0,12,1,220023,632788
2015000704,1,1,3,0,,,,,3,0,2573,143,52,2015,1,14,89,4,5,4,1,3,2,8,0,3,4,1,4,3,3,2,2,2,9,9,9,0,0,9,9,99,999,99,99,1,186741,635291
2015000706,1,2,2,3918,,,21,,,,,,41,2015,9,16,57,4,1,4,9,3,2,8,3,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,7,77,777,,49,2,204024,604940
2015000708,1,1,2,2720,0,,9999,,,,,,51,2015,3,19,73,4,5,5,9,3,2,8,3,0,1,1,3,3,6,7,1,1,9,9,9,0,0,9,4,41,412,0,26,2,195774,682258
2015000710,1,1,2,2650,209,,26,,,,,,20,2015,9,19,77,4,5,7,1,3,4,9,0,3,1,1,0,3,6,2,1,1,9,9,9,0,0,9,5,51,511,0,16,1,184721,671970
2015000714,1,1,2,472,101,,121,,,,,,61,2015,7,6,78,4,1,2,9,3,2,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,1,11,111,99,28,3,210628,635008
2015000729,1,1,1,8500,110,202,,450002,,,,,52,2015,6,18,87,4,5,5,1,3,2,8,0,3,1,1,4,3,3,2,1,1,9,9,9,0,0,9,4,43,432,0,15,1,188602,648242
2015000734,1,1,1,5000,2378,1620,,80150675,,,,,20,2015,10,4,85,2,5,1,1,2,1,8,0,2,1,1,2,3,3,2,1,1,9,9,9,1,4,1,5,51,511,0,13,1,177435,662499
2015000752,1,1,4,0,,,,,989,0,42,,12,2015,9,16,58,4,1,4,9,3,2,8,3,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,267509,795389
2015000755,1,1,1,9000,1410,841,,11400522,,,,,34,2015,5,5,50,4,1,3,1,3,2,9,3,0,2,1,3,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,181398,572669
2015000762,1,1,3,0,,,,,4,5,1228,323,20,2015,1,21,67,4,1,4,9,3,3,9,1,0,6,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,186556,670189
2015000764,1,1,1,9700,101,199,,7490000,,,,,51,2015,4,1,50,4,1,4,1,3,2,9,0,2,4,1,3,3,1,2,1,1,9,9,7,0,0,9,4,42,421,0,15,1,190167,672303
2015000780,1,1,2,3000,0,,9999,,,,,,61,2015,5,17,71,4,1,1,9,2,3,9,2,0,4,1,2,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,2,220860,632211
2015000786,1,1,2,7900,911,,9999,,,,,,51,2015,4,16,79,4,5,5,9,3,4,8,3,0,1,1,2,3,6,,1,1,9,9,9,0,0,9,4,42,422,0,13,3,188592,666189
2015000792,1,1,1,7900,986,957,,10880024,,,,,51,2015,7,16,79,4,5,5,9,1,1,8,3,0,1,1,3,3,6,,1,1,9,9,9,1,1,1,4,42,422,0,13,1,187323,666377
2015000800,1,1,2,70,9998,,9999,,,,,,38,2015,11,21,37,4,1,7,9,2,10,4,1,0,1,1,1,5,1,,1,1,9,9,9,0,0,9,6,61,613,0,13,2,166914,633773
2015000804,1,1,1,6500,679,672,,9470004,,,,,11,2015,6,11,42,4,1,5,0,3,2,9,0,1,1,1,2,3,1,5,1,1,9,9,9,0,0,9,3,32,324,0,15,1,190994,706647
2015000815,1,1,1,4000,1169,190,,18380089,,,,,11,2015,11,25,59,4,1,4,9,3,4,8,1,0,1,1,3,3,1,,1,1,8,9,9,0,0,9,3,31,311,0,13,1,201361,745555
2015000826,1,1,1,5000,2412,2173,,21270744,,,,,20,2015,3,5,95,1,5,5,1,3,2,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178508,661167
2015000831,1,1,2,6100,612,,21,,,,,,20,2015,2,9,71,4,5,2,9,3,2,8,1,0,1,1,3,4,6,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184880,666178
2015000849,1,1,1,7100,1048,1017,,10300021,,,,,38,2015,3,15,36,4,1,1,0,3,2,9,3,0,1,1,2,4,1,1,1,1,9,9,9,0,0,9,6,61,614,0,14,1,160065,620099
2015000860,1,1,4,0,,,,,5720,0,10,,51,2015,5,29,75,4,1,6,9,3,4,9,1,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190491,698170
2015000870,1,1,4,0,,,,,805,0,230,,12,2015,2,15,57,4,1,1,9,3,10,9,3,0,4,1,3,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,237141,751639
2015000872,1,1,2,3000,1402,,9999,,,,,,61,2015,6,7,39,4,1,1,9,3,3,10,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,218721,629926
2015000875,1,1,2,2100,434,,9999,,,,,,11,2015,6,16,69,4,1,3,9,3,1,8,0,3,1,1,2,3,1,,1,1,9,9,9,3,3,1,3,31,311,0,17,3,197380,741418
2015000887,1,1,2,8300,300,,40,,,,,,52,2015,1,4,41,4,1,1,9,3,1,9,0,2,1,1,2,3,1,7,1,1,9,9,9,4,3,9,4,44,442,0,13,1,180325,653086
2015000900,1,1,1,5000,730,537,,52930001,,,,,20,2015,4,5,43,3,1,1,9,3,1,8,1,0,1,1,0,3,1,7,1,1,9,9,9,3,3,1,5,51,511,0,13,1,179372,665435
2015000909,1,2,1,3780,228,209,,10040,,,,,43,2015,12,3,70,4,5,5,9,3,1,9,3,0,1,1,3,3,3,7,1,1,9,9,9,3,3,1,7,77,777,0,16,1,210294,623106
2015000922,1,1,2,70,502,,9999,,,,,,38,2015,10,25,73,4,5,1,9,3,2,8,0,3,1,1,2,3,3,,1,2,9,9,9,0,0,9,6,61,613,0,13,3,167942,635869
2015000926,1,1,1,3000,1520,1514,,210521,,,,,61,2015,3,2,43,4,1,2,1,3,5,8,0,3,1,1,2,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221023,630923
2015000935,1,1,3,0,,,,,70,781,548,1213,12,2015,9,14,29,1,1,2,9,3,5,9,3,0,4,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214553,747746
2015000941,1,1,1,7400,139,344,,7920012,,,,,51,2015,4,25,43,4,1,7,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,187289,693087
2015000942,1,1,4,0,,,,,806,0,120,,12,2015,12,19,17,4,5,7,9,2,10,9,2,0,4,1,3,3,5,,2,2,6,1,9,0,0,9,9,99,999,99,99,1,238845,757093
2015000943,1,1,1,5000,1040,180,,20720111,,,,,20,2015,6,1,5,4,5,2,9,3,3,8,1,0,1,1,0,3,3,7,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179704,667335
2015000945,1,1,1,4000,988,592,,17340323,,,,,11,2015,6,10,65,4,1,4,0,3,2,8,0,3,1,1,5,3,1,5,1,1,9,9,9,0,0,9,3,31,311,0,13,1,196626,746612
