ped,year,x,y
0.214285714,2009,183172.234,641066.4667
0,2009,210534.3263,634813.9596
0.181818182,2009,216186.6566,762891.9453
0.1875,2009,230532.1016,731813.4439
0.035714286,2009,238961.93,754631.5461
0.033333333,2009,234847.6576,745917.4556
0.25,2009,217247.3271,760702.7561
0.037037037,2009,235172.6575,733041.7111
0,2009,234775.6209,751882.9747
0,2009,205114.7589,733223.1475
0.173076923,2009,226046.4249,732145.6787
0.04,2009,219146.3886,762117.0998
0.125,2009,219710.219,753010.6368
0.034090909,2009,215528.6721,762047.8286
0.114285714,2009,232340.1829,739237.707
0.642857143,2009,224991.2982,745985.5534
0,2009,224843.8341,735939.3819
0.136363636,2009,224263.7874,758418.507
1,2009,230244.8714,760042.0006
0.411764706,2009,218209.5981,747702.9541
0,2009,238039.1012,748962.1562
0.085714286,2009,231930.187,750705.8176
0.5,2009,195940.4572,722648.1341
0.25,2009,222939.5286,754909.8695
0.538461538,2009,191932.2477,715881.5537
0.135135135,2009,229724.1431,736118.36
0.034482759,2009,234657.9896,760394.3696
0.045454545,2009,181867.5257,659050.8326
0.111111111,2009,195924.5816,673075.2219
0,2009,197396.0549,670882.8685
0.071428571,2009,197056.5835,669377.863
0.136363636,2009,209237.5569,711628.0992
0.108108108,2009,198261.0333,688411.176
0.166666667,2009,204928.3823,712312.9808
0,2009,185279.8773,574781.8654
0.178571429,2009,186075.0373,664914.1637
0.076923077,2009,195276.407,663147.693
0.179104478,2009,223062.4398,731638.8091
0.4,2009,255953.3204,763666.7383
0,2009,221258.3241,735858.6397
0.103448276,2009,213484.9019,633641.3781
0.151515152,2009,192736.1735,712855.8218
0.047619048,2009,161853.6833,603953.7757
0.083333333,2009,175960.9805,626640.5975
0.6,2009,186825.9903,573009.0864
0.125,2009,230795.1149,734451.6386
0.222222222,2009,226247.7155,768737.2069
0.25,2009,177411.3946,633029.8046
0.133757962,2009,227276.1034,757321.7084
0.166666667,2009,176773.2174,588617.2577
0,2009,192079.4112,711223.4433
0.051401869,2009,200207.991,645701.6199
0.333333333,2009,184634.6097,567181.8731
0,2009,203677.2981,696698.8723
0.014705882,2009,213374.6999,759652.9886
0.25,2009,228628.6452,763251.881
0.25,2009,194983.8805,656155.4612
0.188679245,2009,196084.9638,661964.4267
0.058823529,2009,209002.2049,708738.6726
0,2009,251316.8213,765400.7463
0.275862069,2009,197358.8695,741270.2953
0.305555556,2009,202602.1187,553029.9717
0.428571429,2009,212129.6086,735221.4453
0.294871795,2009,186588.3236,659471.3286
0.057471264,2009,204344.9586,741703.4878
0.071428571,2009,184930.6173,649631.406
0.465116279,2009,179217.7094,635457.1174
0.206896552,2009,220151.0134,573794.5091
0.183206107,2009,193982.2397,384601.1613
0.225806452,2009,199782.6636,624450.9704
0.2,2009,186798.4471,662934.9997
0.258064516,2009,177362.0581,613281.6054
0.114035088,2009,196550.4375,666814.9584
0.129411765,2009,184507.9311,671981.2669
0.214285714,2009,175078.9669,643145.1924
0.22,2009,214214.9183,714102.0366
0.035714286,2009,196099.0598,682303.3879
0.12,2009,200706.3096,685368.4038
0.085106383,2009,253643.3399,790131.3797
0.124623116,2009,220183.7413,632033.9331
0.290322581,2009,216862.7944,668104.2558
0.404255319,2009,229773.99,632377.0976
0,2009,209242.4882,675419.0131
0.333333333,2009,215340.4011,641077.3407
0,2009,201590.9217,675174.4031
0.272727273,2009,210802.9693,622871.3749
0.642857143,2009,204437.4911,648815.6846
0.135135135,2009,198947.2387,744928.038
0,2009,265389.4708,766057.7314
0,2009,272000.9949,796891.5243
0.156026059,2009,180489.6796,665757.436
0.12987013,2009,204103.4231,702912.7022
0.361477573,2009,184664.9222,666370.5283
0.206434316,2009,176423.4831,657968.8081
0.219512195,2009,182247.9274,664184.7933
0.174074074,2009,184092.1638,675213.4927
0.13362069,2009,191964.8863,705012.6646
0.183076923,2009,179547.8525,657938.5887
0.111801242,2009,249488.8046,743591.7782
0.104294479,2009,210144.2812,745681.4784
0.128205128,2009,192723.2892,676090.6946
0.189944134,2009,189790.68,650979.2926
0.101694915,2009,159183.2739,618811.6413
0.18556701,2009,180734.4016,647841.026
0.111111111,2009,227728.0189,734143.2878
0.15942029,2009,186926.721,690287.2458
0.075630252,2009,228479.8393,752272.2282
0.135338346,2009,208329.246,758645.1294
0.157024793,2009,227459.6876,724073.5691
0.113333333,2009,197819.0115,708950.571
0.163734777,2009,189330.9033,666948.3729
0.116666667,2009,247792.468,764037.3763
0.403846154,2009,208058.4158,749680.3738
0.139143731,2009,180285.3817,652959.1938
0.194130926,2009,182861.8575,644475.9211
0.244444444,2009,188065.9515,648252.092
0.220560748,2009,183799.2091,663693.3378
0.131455399,2009,187849.7638,677143.1302
0.126582278,2009,216417.3184,745668.617
0.127659574,2009,218174.2477,751017.3587
0.079836233,2009,179975.3102,573353.3219
0.161016949,2009,209576.4694,768554.9245
0.4375,2009,247138.8652,711634.0844
0,2009,196428.7174,719347.2143
0.105263158,2009,189533.9203,659908.3691
