x,y
196229,747495
198901,747136
199086,745473
199152,745588
202888,743870
206847,749818
209140,751474
209698,768179
193156,704595
193037,704987
191904,704464
190295,705836
191483,706822
202371,646772
169239,632409
186934,686862
200689,687341
184596,671691
190471,655231
191304,655176
186216,687323
186394,689463
187275,662977
193667,713737
184780,657343
187503,660034
218381,628528
193252,704553
187268,692570
195740,657135
192198,654634
194201,654526
189940,650420
190112,650253
189673,650072
182228,650712
181400,650929
183594,652662
181496,652159
182787,652939
181126,653632
175261,655915
175761,655728
166034,631816
179149,663778
207633,758832
193372,704325
191439,705073
198792,748163
199270,747891
196578,679376
196767,679338
196150,675359
200710,646208
201040,645122
202260,646702
181711,664726
187192,663154
187364,662569
180832,666492
180750,665555
181213,652370
181289,652053
181109,651339
180300,651463
181452,651291
180365,651729
178857,654246
185505,666637
179268,654125
180592,663819
181471,652057
179702,652693
182749,657435
183173,656449
181874,653443
180945,653506
181170,652725
186256,662277
198342,748321
177617,658089
177685,658076
177396,658137
181063,653186
183918,667521
178571,654423
177769,654856
178134,655602
177936,655197
178137,655877
178451,655418
178570,655359
178948,655172
178744,654790
178218,655542
178245,655065
177891,655108
184185,660556
180438,653909
180342,653907
179645,653773
178251,654589
177704,653771
176982,654163
183972,667344
182559,655618
184973,668827
184132,668232
181276,665393
181284,665809
181250,664231
181197,652559
181479,652591
217431,629292
221501,630497
221002,626493
222447,633615
177787,664031
178227,664479
181420,651835
181625,646673
187096,647074
187233,647196
182668,674176
196469,668182
197216,667533
194503,669040
194602,669234
194562,669448
194296,663904
193860,663886
194109,651462
193920,651486
182151,674862
178593,663384
178641,663238
178439,663287
194397,651264
189509,645448
216917,641988
181642,652957
181474,652690
181567,652867
181149,652898
181222,652280
190621,635372
176017,659748
175940,659760
175866,659353
176681,660176
176502,659665
176518,660559
177036,660614
177427,660497
177397,660383
177590,660680
177342,660425
176984,660469
178030,660406
189387,645096
176333,660339
179246,660614
179113,660437
177360,661895
177468,661919
177961,662468
177709,661299
178050,661163
178349,660288
182203,654557
182596,654461
183395,653229
182288,653726
183772,652818
185039,653517
183333,652303
181961,653803
182406,654513
182183,653190
182246,652181
184999,666638
185138,665424
185010,665892
176349,642271
176479,642202
176611,641894
181967,640934
199914,742602
175860,658904
176092,658501
175738,657641
175459,657667
175847,658045
175674,657226
176296,656830
177010,656614
177363,656545
175814,658006
185291,673797
185295,673409
187451,649516
183218,652132
182849,652241
176068,659362
176090,658890
176066,659228
175870,659136
176789,658072
181741,646445
180020,654727
179806,654131
178641,654383
225936,768988
226203,768848
227936,767773
234706,759800
228698,734574
227932,733736
228192,733638
228254,733382
227588,731128
205421,747108
206597,746313
207278,746718
199536,746677
199964,747173
199623,747675
200638,746707
182775,651505
182591,651272
181929,650921
181938,652139
195873,667641
194915,666915
180292,645047
180780,644766
182079,663748
182624,664934
215637,760740
171567,617166
167199,621286
181993,665696
181648,666182
181601,665759
179192,665555
179030,665660
178839,665761
178673,665817
179386,665004
178941,664603
180299,668855
197165,720983
186300,675103
197622,679181
198362,680810
198693,682058
198993,690953
200114,747088
179111,665978
178764,664708
178598,664807
166902,633323
167313,633165
175135,643894
178564,663471
180883,668909
184938,672537
183611,670008
202747,647071
185320,675984
186209,675554
201819,552312
191433,659101
186965,658588
181952,645684
172321,636841
190646,655217
185398,687737
227647,723805
227794,724026
184480,671198
239565,732864
179559,665850
179566,664276
178391,664936
181781,658730
179808,657372
182052,658415
179502,665614
188662,665820
187033,665964
186986,665483
188648,665425
187331,666514
188643,666587
186850,667012
187959,667392
187647,667290
187761,667891
187729,668654
178113,664765
178035,664775
181787,674044
181736,674082
181329,668180
184570,674389
188239,676411
181131,666257
185692,666612
180890,665480
182678,668338
180745,666863
180055,666461
180003,666461
180566,665955
219612,630246
218940,631940
220153,632582
193082,691974
181591,665585
182895,666746
168023,618047
182515,668130
182838,668674
181487,667659
181690,661471
185559,674128
182559,661873
