x,y
220498.6228,652039.4773
218699.3489,645554.0419
219557.0536,644836.714
227820.9795,652514.6021
218785.1536,645681.5329
203425.6846,650238.9484
219715.4129,644508.8709
219598.4714,647441.4119
206769.9216,648246.4405
224859.2811,629846.8519
208069.1748,644686.5294
213753.5993,637961.5935
219318.1924,645129.0546
226621.638,660398.1865
219657.706,644457.8288
213884.1119,637979.1305
219523.5114,647295.9723
219946.6282,650928.89
218627.0625,653162.2477
220005.6568,644655.9616
219284.4501,645723.0836
213563.3575,638215.0954
219607.9098,639741.8267
213809.477,637957.6484
219739.5505,645726.3128
220232.7515,650858.7494
226956.5416,660373.821
220473.0512,650232.1812
218804.529,645727.8489
203739.7642,654915.7864
227555.7673,652790.1548
217376.6567,651042.5382
206751.2174,648270.6149
220239.2241,645952.7907
220559.671,652053.8658
213435.9066,646123.4308
226754.7618,660389.2878
203860.3088,654891.2286
218428.1964,652986.7975
220536.2453,647122.2698
220009.2856,645078.3825
218693.7244,645350.8766
219687.4607,643955.6045
227139.6412,660342.232
219616.9013,639742.093
224703.6202,654819.3667
218401.7367,653148.7623
218797.7586,652963.2256
214142.2385,645327.2426
220105.5823,650818.2668
218540.0915,652949.3069
220318.7404,651636.1194
201026.8102,653945.8318
219432.8176,645780.0888
227026.6927,660389.0202
217599.5619,644895.2521
204999.2113,675940.0785
205729.5572,675911.6297
212582.4899,678820.2947
204585.6523,673255.9772
213089.683,677504.824
203438.5968,675464.6572
213015.3052,677347.9486
196972.6574,677465.3725
197152.6667,677796.4209
197001.0252,677564.536
198912.9322,677362.8731
242784.0763,641216.4896
243268.6262,640166.3085
243007.1884,634279.2363
243663.1216,640371.583
242949.3796,640965.9966
243348.3676,640742.682
243690.107,640474.6824
243606.2026,640339.8021
243013.6348,640913.7277
243637.65,640308.6504
202466.8645,663470.2974
208538.5744,669036.9424
217252.1831,665486.6225
217944.3649,665566.0039
217121.7654,665441.4752
216495.3043,664445.1536
206314.4063,697951.6682
204635.939,691704.7754
217303.4594,665499.4303
217245.0978,665465.2113
203437.0927,690860.4864
210189.0642,697348.7807
202951.8229,691769.0685
202954.0255,691307.8345
206357.9295,701990.9459
206836.2385,696921.0769
202695.6707,690604.2168
203618.9008,689969.6669
212522.3504,685516.2449
203022.4771,689872.9669
210462.7901,693244.1588
203243.5137,691508.1611
186837.9582,687181.1868
212637.7698,685175.1273
210686.0757,685355.4791
205776.9436,691710.838
212199.7281,691439.938
210966.4548,690573.5795
211320.2716,692999.8522
210347.1345,697471.918
202742.2833,690607.1336
202355.52,691729.4187
211115.8885,690339.8911
226495.5976,701768.5098
228145.7854,708034.7458
187137.4438,687550.2143
186034.1441,692892.6298
178762.2587,667130.588
178768.39,667160.1385
186341.2724,692975.5761
186074.9531,692861.832
206583.7426,758354.5461
185869.5765,692657.678
185816.9494,692628.8985
185860.7049,692569.4788
181548.312,676306.8011
181517.9464,676196.5531
178786.5234,664370.6416
187011.7895,687247.3195
187008.3343,687465.1724
187154.7972,687774.4104
178515.3776,665443.9911
186037.0541,692446.564
185947.7269,692654.435
178270.4785,665446.0431
178589.5786,665611.4957
178785.9647,665748.8262
184872.3053,684690.0249
194505.4596,665507.8122
194440.4795,665443.4555
182131.8445,673990.123
242067.0315,471195.7685
251029.9476,743660.4851
251055.7397,743642.1573
251046.491,743666.4601
251255.576,743657.1252
250981.7337,743650.7274
200179.3878,743559.742
219643.3001,624451.8185
180590.6372,668027.7156
218838.3199,645459.1472
187539.6135,660128.7491
185702.5618,660370.6696
