X,Y
200839.1572,746254.7577
209899.4573,767446.4105
209881.4549,767490.8347
209556.7633,766652.3872
210691.3972,768032.1867
210610.2619,768109.5941
209846.1899,767781.3204
210652.3152,770437.5634
210147.5065,721837.0369
213184.8929,775164.7638
209892.4469,722202.245
210114.7846,721873.3868
210128.8923,721880.3934
209722.8806,766295.7706
209711.8105,766253.8703
209785.037,766280.2379
209867.8223,722251.2636
187243.0462,696339.4244
199960.896,746351.6802
187250.2622,692551.4179
187164.8871,692498.2835
187150.5812,692526.7297
207409.2498,760307.2096
209013.6218,758276.1255
187106.6503,687936.5043
189680.5286,676833.2083
199254.8447,747125.7351
258798.6174,786211.4724
189469.1421,677187.1468
251920.7722,741429.0534
251876.4185,741467.9242
208904.717,759764.4243
250955.0197,743540.5816
250883.879,743785.6859
250863.7379,743797.6219
208960.5258,755494.3067
186729.4318,694090.4761
186670.1436,694100.5385
186672.086,694075.4031
186593.9589,694122.8991
197614.1042,748502.2699
211277.3657,634213.2168
211301.7584,634223.3101
196371.9293,743545.2652
251847.3282,753209.3797
251280.1991,752944.1476
252487.653,754097.5795
193179.5379,727526.0025
253623.6574,786181.8736
261545.857,794072.7824
261206.2104,793994.6908
190415.1464,690804.1952
200005.2074,744450.7521
215696.1009,749847.0496
216294.6636,751957.4904
178764.6547,573714.8405
178718.4835,573800.4396
239085.3727,766513.6325
196861.372,726895.8017
201772.4611,635308.6021
201567.8956,631682.5417
178213.8253,573827.1765
177395.2743,574703.9952
180009.9362,572286.1714
197919.504,638305.988
218706.1728,631085.1123
189959.7356,611595.9523
178634.4638,573943.4766
178649.8541,573881.4914
262105.1578,760207.1455
179282.973,572693.8471
202558.8794,742200.9729
182054.0842,572963.5088
181749.439,572669.8174
181725.8294,572642.227
201706.2434,736969.3299
180593.1325,570463.1618
233463.5355,554336.2489
183260.5633,665058.2927
233812.7856,715567.7073
189012.2427,663189.5289
224713.9722,751471.7617
226167.7413,752500.7812
226102.4189,752575.1976
206913.7099,747245.2091
