X,Y
192913,704269
195500,702385
191910,704715
193042,704824
191307,705275
190947,706566
195774,702921
192636,705136
189047,705077
195890,713796
195890,713796
195890,713796
192886,713026
202478,743337
192647,712930
192131,712931
192647,712930
192131,712931
193021,711665
192316,712752
193021,711665
192316,712752
192647,712930
192647,712930
192872,712672
192848,712686
197754,741245
200369,709875
198608,710254
194680,719386
191286,713932
201083,742428
203295,742063
203851,741806
203879,741644
204438,741908
199604,733932
196562,736996
196265,739755
204194,705705
200810,707546
203356,714372
203594,699106
213963,712351
197594,739963
197488,740692
197722,739941
197192,740559
197377,740915
202037,744348
199694,746831
199336,746940
200331,745516
199090,747453
207005,747325
205958,749155
205722,748880
207146,747067
207094,747940
205871,748262
207190,748045
206254,748622
207094,747940
205871,748262
207094,747940
207190,748045
206563,748097
196241,746924
189408,705055
192336,704664
189931,705151
192814,703227
191717,705426
192571,704627
195180,702707
168050,634147
209568,740050
203959,717223
191885,715655
191865,715834
192065,716665
203959,717223
206791,747081
200916,745109
210559,736510
210277,746506
205842,733106
205842,733106
204293,733031
204293,733031
205584,732549
205584,732549
204977,734101
204712,734196
205842,733106
211944,618055
211944,618055
205842,733106
221619,617824
205842,733106
211936,619507
195659,722487
211944,618055
223133,617018
195939,722146
216334,625500
221619,617824
213652,620433
205742,736232
213541,616534
205742,736232
205742,736232
209667,613019
209667,613019
206191,735819
199255,628734
199137,628210
199591,628610
213740,713267
213740,713267
199305,628645
213740,713267
213983,714770
213726,713876
197969,627569
199398,628947
215044,714682
214218,713662
213983,714770
198321,628332
198598,628785
214764,713238
198469,627815
198722,628768
215316,713503
215044,714682
215044,714682
197992,627122
213910,715852
213688,714750
198221,627707
214222,713839
198469,627815
213740,713267
199398,628947
213910,715852
198700,627806
198491,627587
198502,627805
198491,627587
199271,627701
199059,627696
203640,700386
203640,700386
203469,703298
203469,703298
203469,703298
198640,627729
198640,627719
199194,628020
198767,627601
216755,640964
215868,641188
215868,641188
216078,640967
216170,641325
216170,641325
215933,640448
216170,641325
215691,641155
215933,640448
215691,641155
236056,538065
211032,604129
211186,604305
211032,604159
211186,604305
211186,604305
211572,605696
211435,605529
211382,604166
215837,619737
215235,619249
207951,749176
207602,748960
208120,749573
209004,750726
214141,618236
214141,618236
207694,748744
207779,748750
207383,748349
208859,767676
209259,768280
207513,748652
208731,750131
207676,748270
210218,603488
210218,603488
228741,633546
207676,748270
228265,631478
228367,632319
228675,631388
227906,631006
228063,630333
227964,630935
207607,749043
228331,631192
208895,751008
208373,749733
208722,750136
227964,630935
209458,711396
228308,630477
228452,633073
228253,631526
228475,632941
228152,631877
229109,630824
228433,630429
228253,631526
204779,711633
204779,711633
205624,712461
228063,630333
205624,712461
204855,713127
227913,631890
209458,711396
209458,711396
209458,711396
209458,711396
209458,711396
209458,711396
209458,711396
209458,711396
208731,750131
208027,749273
207768,749827
207768,749827
208400,749619
208400,749619
207664,749233
207131,748646
207475,748929
227906,631006
213652,620433
213995,618051
228623,631505
228617,633193
228741,633546
228113,631833
228113,631833
228308,630477
228095,631848
228623,631505
227739,630673
214416,634771
214113,633278
213524,633387
215211,634630
214113,633278
214350,634781
214891,634341
214288,633343
213899,634253
213899,634253
215366,634466
214560,634777
214871,634168
215215,634631
215665,634036
213929,635010
238513,664244
238392,664069
204778,660627
206332,749324
204578,660772
204789,661124
204778,660627
204574,660814
206271,749536
241693,658411
206271,749536
250145,694901
206006,749663
248765,696899
246319,683801
242012,661225
206635,749611
206204,749819
242155,656346
210443,634839
210396,634635
206231,749804
229071,642900
212324,657252
212324,657252
216836,656453
225396,664285
225396,664285
224725,651346
206969,751152
224725,651346
224725,651346
206825,750167
228186,662197
206795,750186
206743,750301
207025,750367
207025,750367
207456,750568
207456,750568
207173,750708
225945,639692
206604,750751
206604,750751
212363,636869
212544,636664
219040,633692
165197,630893
190867,634787
216890,629994
184965,665638
220504,630442
218115,632094
220854,629272
185202,666798
219983,630904
184839,665767
219477,630079
216177,630573
215686,629471
183008,641660
203142,647154
203142,647154
203142,647154
203142,647154
184270,656537
216381,628848
220550,630296
178696,654073
165197,630893
219981,631907
178696,654073
183748,643969
228052,740458
227931,713358
218716,632888
213355,745714
219976,630907
213355,745714
200440,630458
194187,634711
197528,630138
228186,662197
220288,632998
217051,630549
221080,632944
219723,630160
198410,628242
223117,637603
218955,630797
217733,631864
214636,631692
220695,628403
222409,638072
218422,632985
199242,628087
211257,604302
218516,629100
207186,750847
192127,684418
220237,633451
221417,635057
221617,634343
218145,632142
220187,632910
211509,618386
220737,631781
222794,634381
213997,634300
218325,632391
211342,604155
229205,764922
221964,747952
218940,626894
222995,638976
221964,747952
223443,750469
223349,638428
220591,634535
222832,754038
216966,629437
222224,631394
224751,651635
228241,631884
212627,642482
218452,751351
208408,727638
208408,727638
222344,634318
221140,649776
222140,631284
218136,632937
217553,629331
218075,630144
217773,626368
167503,633889
220014,633031
230282,731963
211781,656857
272454,797075
218229,632926
210902,635667
231999,637216
198078,627529
204952,660155
210531,622275
221300,645229
228186,662197
222086,628197
237307,635725
220370,632654
228251,631282
217908,626668
204635,652271
218707,635479
218080,636223
220742,629420
221863,611662
218564,631628
214409,618219
175466,642189
217091,627001
220058,633125
218426,636385
209540,634366
198670,627764
214790,634631
218972,626942
244264,628905
216349,632300
218625,635511
219248,626664
216521,631998
199225,628935
223041,637284
215861,641077
203441,639624
221027,633486
220644,633318
220584,633753
221844,628562
223342,637382
246305,668713
221512,617626
220156,633547
219674,633384
220553,633991
221032,633291
221129,633263
220552,634341
220058,633890
220055,633720
220014,633031
220538,633770
220855,632903
220271,633605
221067,633259
220490,633175
219041,633846
209529,634387
202328,648580
211533,635237
219471,628746
223539,638881
220968,633574
199537,628865
219186,636075
220780,632849
219297,635756
217914,636276
223335,637311
218492,631969
212579,637176
218216,636537
211468,622723
218244,636895
213676,633376
211116,604174
217213,630446
219945,632946
217611,626429
216349,632324
215931,640428
228850,631509
218128,636977
218110,637027
228879,631569
219428,635475
221159,649843
220513,634044
201786,648513
217386,630638
220394,629219
223469,636263
224113,636372
232999,651828
218046,633007
210912,622467
198601,627534
198728,627590
222136,631564
219298,635754
216051,628767
224100,636349
198600,628208
188252,649339
224796,651715
203707,648880
221071,635224
223274,638970
228659,630586
216719,632809
222960,643161
217494,630281
216853,640938
219045,633055
217001,632538
220908,634230
229341,630850
210562,622224
221216,635183
211257,604302
220706,632643
217835,628952
222531,636383
223195,636252
213077,648059
218451,633087
223447,638756
210816,622445
223517,638920
198971,627176
215011,619193
227964,630990
214224,634877
221017,630253
215549,619609
211309,622503
203992,648699
204056,648732
199562,627517
199691,627650
199598,624630
219397,628943
199497,627750
185284,667343
185284,667343
272454,797075
198819,668887
175908,636928
201544,693342
192586,687257
192586,687257
208398,748818
217324,761160
217324,761160
227400,727784
203398,741662
187731,677078
186170,648895
186671,649355
185810,648073
187397,647829
187564,647964
185611,647853
185611,647853
191042,675425
190928,676257
191402,665085
190463,665020
190283,665307
190668,667684
214113,633278
214113,633278
214265,634841
214696,634953
222793,507686
219440,574233
208120,749573
254481,790892
219624,633644
208867,758925
204034,554289
158282,619559
158282,619559
200811,645977
202260,644699
224063,635832
201462,645735
219993,633356
220962,633536
222075,631243
220038,631710
201547,644818
202412,645100
193221,385342
193221,385342
218934,633743
187656,676248
218147,636634
198804,627558
198804,627558
216755,640964
216755,640964
222428,636715
222428,636715
224144,635801
223783,636141
218271,631782
210419,710062
210419,710062
166337,633437
167763,632600
166091,632193
227910,752153
213438,760012
214944,759247
219156,573495
189118,690558
189118,690558
179577,636412
195298,656114
194821,656564
195298,656114
193596,691059
189711,649118
189607,649093
167528,635157
219944,633807
195118,667880
196750,666819
197535,666699
197535,666699
183089,633847
195177,657218
195177,657218
222033,633860
221505,631774
179577,571654
181327,667048
243839,633034
168864,627178
188145,659613
201161,644188
201161,644188
201383,645762
201161,644188
201161,644188
200239,646770
201194,645074
201161,644188
201161,644188
201161,644188
201161,644188
201961,644952
179062,664941
178938,664177
181026,667997
179468,666636
184090,665739
184864,667119
185426,665623
184283,666417
175466,642189
186650,663699
193113,711794
193113,711794
193067,711637
193067,711637
193021,711665
177189,632955
162964,616376
270853,793018
177277,612879
161805,617382
195462,721194
195710,718806
206704,758564
209448,740105
210291,635375
211254,633099
222102,626470
222072,630162
221422,637572
221422,637572
223380,638757
223418,631847
223443,631875
223073,628065
223380,638757
223132,630916
222436,630813
222436,630813
222436,630813
224078,634114
223990,634123
221896,627215
221803,635652
222210,635302
223454,631879
221989,631851
177277,612879
222105,632109
222819,629063
223032,628016
222938,632607
207989,759822
209105,768952
199624,680493
210570,585973
241980,723414
230476,738324
242241,769524
188703,651626
211392,633458
193932,620719
189401,621835
210425,636090
212083,634646
191715,675859
227228,733017
249071,743699
188350,689126
201083,742428
231151,764365
227203,769021
216411,762570
228530,757916
186731,659882
186723,660022
189433,664524
190660,665340
215243,680096
221523,631819
186181,664938
230713,725469
161862,589834
177229,574997
193838,561169
193838,561169
177478,575338
178786,571822
181928,575303
181226,575656
223409,633835
222210,635302
222819,629063
195533,703820
218540,636585
208616,748966
253740,790016
184078,666343
185019,665657
184740,666535
185333,665619
219233,629453
209209,631804
216065,630673
184685,665907
217724,629964
209779,635086
221538,630171
214133,630291
218175,631593
216804,630624
220766,628954
184465,666081
220346,629253
209916,635372
184719,664903
219233,629453
215462,630494
219439,630088
217636,631254
184040,665896
185479,666088
185063,665406
184494,665796
185486,665857
215318,630139
216301,630045
219656,629133
219109,633491
219044,633049
222809,634914
221549,634360
184494,665796
219981,631779
220605,632801
221071,633261
218762,626410
184285,665502
184494,665796
185274,665775
184273,665815
184046,666275
184766,664790
184225,666138
184719,664903
184685,665907
184494,665796
184494,665796
185266,665848
183830,666161
184624,666061
184494,665796
184974,665662
184940,667207
184467,665409
184078,666343
184472,665409
217324,761160
183995,665604
184808,666585
219555,635761
185893,665059
186839,692402
218584,635358
228186,662197
213360,653405
228225,637694
184980,664580
179121,574789
178903,571770
183768,666290
186790,659866
194304,691288
194304,691288
183475,648929
250924,743620
161383,619464
207327,578615
192295,575462
184685,665907
184364,665946
184501,665589
246035,763418
177674,588883
180838,662023
178314,659723
178482,657438
