x,y
191189.7515,675897.0487
219811.3584,633553.8045
178427.493,654692.7513
179121.6189,665953.2966
185030.2683,639759.0842
185036.6958,639756.5012
182125.6049,663766.2631
221217.6914,631681.0151
181843.4768,572505.7703
182431.9172,572913.3864
186452.7551,665507.2715
189901.0412,650358.4002
181824.0303,644503.5062
199506.1906,747623.6132
198653.0868,747726.5465
198618.964,747744.1189
198730.6199,747855.9078
198661.8964,747890.5318
190139.3126,685153.6166
181019.9344,646186.9875
209221.6829,764263.2379
187779.2281,664638.0413
219214.7789,623807.0691
219490.9882,623780.7871
219070.2836,624017.396
218522.5025,623392.4513
208884.9907,749957.7641
168039.0695,635383.6539
165799.4394,633269.6599
200292.2096,646587.1689
209097.1917,756166.7284
207998.9511,758707.3729
252283.1795,765204.9551
182350.0338,643086.3197
199983.057,744495.0236
185264.8259,652907.6321
176862.1448,626354.2221
176744.5356,626195.0756
176789.7883,626185.2968
178276.0912,654783.7139
177837.5356,654945.6831
177875.6408,655033.6309
218597.7959,636078.9522
218525.9562,636123.7448
181268.5145,652227.2772
210024.8062,745454.8186
178120.7965,573294.983
253555.2887,788627.324
192879.7784,704824.6098
158820.0883,619341.2419
199902.93,382369.8391
186410.6148,664696.8477
186441.0152,664780.594
186421.8551,664998.103
207779.3115,749542.7444
181873.2012,657256.7319
166708.0031,634047.548
168968.3906,637667.9477
179216.3577,658906.7472
189042.7064,667805.0593
187175.1041,662476.0654
227045.2196,769585.3657
200964.8604,645083.1497
176676.1025,626600.9379
181077.3172,664602.4125
181046.0613,664621.7035
181331.8314,652297.6448
180272.9811,652544.4281
186410.798,664631.0885
178866.1705,574678.4225
251786.3146,763840.7931
251894.2701,763876.328
251768.9027,763916.1638
220439.6012,632408.0783
199039.6096,629378.456
199366.3502,628366.4049
208969.0233,727716.7505
190848.8422,659238.3233
190590.4113,659280.9563
197303.2302,710566.8628
198800.0709,629430.7493
178451.7212,612521.4581
194012.2005,719619.7664
221683.8946,638794.1533
180991.085,666220.2663
195922.1767,720039.0867
191738.3942,704978.7361
184980.7092,672728.924
185265.5478,673475.4453
264899.3874,766704.6584
191825.9001,705214.2845
183781.3033,667364.4154
220169.6079,647966.3726
219081.6426,572887.4427
199727.793,707939.5044
185403.2965,673187.6149
175114.8248,642925.1494
196015.394,719439.2697
194659.3371,713756.3683
189899.4791,686219.3207
195371.6748,735163.7911
213792.7497,737298.9899
186341.6021,664794.9666
176073.0068,637250.4291
264785.7353,766765.6332
178732.0785,653717.4581
178401.6183,653987.3346
174817.2046,644030.9557
172257.5048,633688.7148
189793.4275,678376.1526
187905.1577,690460.1015
197548.3231,741155.3852
175124.5276,642866.957
175415.553,642766.7133
174886.3042,643733.6151
174849.59,643830.6701
175928.2005,641907.0199
175954.8104,641846.6278
175922.4051,641832.4271
175898.33,641876.8627
175869.2548,641969.4345
175341.5565,642354.6333
175775.2458,642246.7466
176363.5134,642234.2475
176334.794,642200.4914
176200.2677,642327.8259
175695.7568,642721.4476
181472.1575,652498.6765
175100.6763,641529.2349
188773.2787,651845.1228
